ts,s8lp,sen0220,t3022,scd30,cjmcu811
2021-07-26 15:58:05.210,,,,710.0,
2021-07-26 15:58:06.345,,,,,5029.0
2021-07-26 15:58:06.663,774.0,,,,
2021-07-26 15:58:08.135,,752.0,,,
2021-07-26 15:58:11.661,774.0,,,,
2021-07-26 15:58:12.361,,,,,5081.0
2021-07-26 15:58:13.402,,,,710.0,
2021-07-26 15:58:14.693,,752.0,,,
2021-07-26 15:58:16.651,774.0,,,,
2021-07-26 15:58:18.375,,,,,5139.0
2021-07-26 15:58:21.253,,751.0,,,
2021-07-26 15:58:21.594,,,,710.0,
2021-07-26 15:58:21.645,774.0,,,,
2021-07-26 15:58:24.391,,,,,5081.0
2021-07-26 15:58:26.636,775.0,,,,
2021-07-26 15:58:27.812,,752.0,,,
2021-07-26 15:58:29.787,,,,710.0,
2021-07-26 15:58:30.404,,,,,5139.0
2021-07-26 15:58:31.632,775.0,,,,
2021-07-26 15:58:34.374,,751.0,,,
2021-07-26 15:58:36.419,,,,,5081.0
2021-07-26 15:58:36.630,775.0,,,,
2021-07-26 15:58:37.986,,,,710.0,
2021-07-26 15:58:40.933,,751.0,,,
2021-07-26 15:58:41.612,775.0,,,,
2021-07-26 15:58:42.433,,,,,5029.0
2021-07-26 15:58:46.174,,,,711.0,
2021-07-26 15:58:46.593,775.0,,,,
2021-07-26 15:58:47.493,,753.0,,,
2021-07-26 15:58:48.449,,,,,5081.0
2021-07-26 15:58:51.599,775.0,,,,
2021-07-26 15:58:54.053,,753.0,,,
2021-07-26 15:58:54.368,,,,711.0,
2021-07-26 15:58:54.461,,,,,5139.0
2021-07-26 15:58:56.593,775.0,,,,
2021-07-26 15:59:00.474,,,,,5081.0
2021-07-26 15:59:01.589,775.0,,,,
2021-07-26 15:59:02.563,,,,711.0,
2021-07-26 15:59:06.477,,,,,5139.0
2021-07-26 15:59:06.574,775.0,,,,
2021-07-26 15:59:07.174,,753.0,,,
2021-07-26 15:59:10.751,,,,710.0,
2021-07-26 15:59:11.569,775.0,,,,
2021-07-26 15:59:12.492,,,,,5081.0
2021-07-26 15:59:13.733,,754.0,,,
2021-07-26 15:59:16.561,775.0,,,,
2021-07-26 15:59:18.513,,,,,5139.0
2021-07-26 15:59:18.945,,,,711.0,
2021-07-26 15:59:20.293,,753.0,,,
2021-07-26 15:59:21.557,775.0,,,,
2021-07-26 15:59:24.526,,,,,5081.0
2021-07-26 15:59:26.541,776.0,,,,
2021-07-26 15:59:26.853,,754.0,,,
2021-07-26 15:59:27.139,,,,711.0,
2021-07-26 15:59:30.543,,,,,5081.0
2021-07-26 15:59:31.540,776.0,,,,
2021-07-26 15:59:33.413,,755.0,,,
2021-07-26 15:59:35.334,,,,711.0,
2021-07-26 15:59:36.536,777.0,,,,
2021-07-26 15:59:36.555,,,,,5139.0
2021-07-26 15:59:39.973,,754.0,,,
2021-07-26 15:59:41.509,776.0,,,,
2021-07-26 15:59:42.566,,,,,5139.0
2021-07-26 15:59:43.525,,,,711.0,
2021-07-26 15:59:46.518,776.0,,,,
2021-07-26 15:59:46.533,,754.0,,,
2021-07-26 15:59:48.585,,,,,5139.0
2021-07-26 15:59:51.510,777.0,,,,
2021-07-26 15:59:51.718,,,,712.0,
2021-07-26 15:59:53.093,,754.0,,,
2021-07-26 15:59:54.599,,,,,5139.0
2021-07-26 15:59:56.513,777.0,,,,
2021-07-26 15:59:59.653,,754.0,,,
2021-07-26 15:59:59.910,,,,712.0,
2021-07-26 16:00:00.612,,,,,5081.0
2021-07-26 16:00:01.500,777.0,,,,
2021-07-26 16:00:06.213,,754.0,,,
2021-07-26 16:00:06.492,777.0,,,,
2021-07-26 16:00:06.626,,,,,5139.0
2021-07-26 16:00:08.107,,,,712.0,
2021-07-26 16:00:11.484,777.0,,,,
2021-07-26 16:00:12.640,,,,,5139.0
2021-07-26 16:00:16.303,,,,712.0,
2021-07-26 16:00:16.484,777.0,,,,
2021-07-26 16:00:18.643,,,,,5139.0
2021-07-26 16:00:19.333,,755.0,,,
2021-07-26 16:00:21.478,776.0,,,,
2021-07-26 16:00:24.497,,,,713.0,
2021-07-26 16:00:24.654,,,,,5139.0
2021-07-26 16:00:25.893,,754.0,,,
2021-07-26 16:00:26.469,776.0,,,,
2021-07-26 16:00:30.671,,,,,5139.0
2021-07-26 16:00:31.459,776.0,,,,
2021-07-26 16:00:32.454,,753.0,,,
2021-07-26 16:00:32.687,,,,713.0,
2021-07-26 16:00:36.452,777.0,,,,
2021-07-26 16:00:36.687,,,,,5139.0
2021-07-26 16:00:39.013,,753.0,,,
2021-07-26 16:00:40.881,,,,713.0,
2021-07-26 16:00:41.450,778.0,,,,
2021-07-26 16:00:42.708,,,,,5139.0
2021-07-26 16:00:45.573,,755.0,,,
2021-07-26 16:00:46.443,778.0,,,,
2021-07-26 16:00:48.720,,,,,5139.0
2021-07-26 16:00:49.078,,,,713.0,
2021-07-26 16:00:51.436,778.0,,,,
2021-07-26 16:00:52.133,,755.0,,,
2021-07-26 16:00:54.737,,,,,5139.0
2021-07-26 16:00:56.431,777.0,,,,
2021-07-26 16:00:57.270,,,,712.0,
2021-07-26 16:00:58.693,,755.0,,,
2021-07-26 16:01:00.751,,,,,5081.0
2021-07-26 16:01:01.421,776.0,,,,
2021-07-26 16:01:05.253,,755.0,,,
2021-07-26 16:01:05.462,,,,712.0,
2021-07-26 16:01:06.410,777.0,,,,
2021-07-26 16:01:06.766,,,,,5139.0
2021-07-26 16:01:11.401,777.0,,,,
2021-07-26 16:01:11.814,,756.0,,,
2021-07-26 16:01:12.781,,,,,5029.0
2021-07-26 16:01:13.654,,,,713.0,
2021-07-26 16:01:16.402,777.0,,,,
2021-07-26 16:01:18.374,,757.0,,,
2021-07-26 16:01:18.795,,,,,5081.0
2021-07-26 16:01:21.392,777.0,,,,
2021-07-26 16:01:21.848,,,,712.0,
2021-07-26 16:01:24.813,,,,,5081.0
2021-07-26 16:01:26.386,777.0,,,,
2021-07-26 16:01:30.040,,,,712.0,
2021-07-26 16:01:30.815,,,,,5139.0
2021-07-26 16:01:31.372,776.0,,,,
2021-07-26 16:01:31.494,,756.0,,,
2021-07-26 16:01:36.369,776.0,,,,
2021-07-26 16:01:36.831,,,,,5081.0
2021-07-26 16:01:38.054,,757.0,,,
2021-07-26 16:01:38.233,,,,712.0,
2021-07-26 16:01:41.371,777.0,,,,
2021-07-26 16:01:42.843,,,,,5139.0
2021-07-26 16:01:44.614,,756.0,,,
2021-07-26 16:01:46.359,777.0,,,,
2021-07-26 16:01:48.860,,,,,5139.0
2021-07-26 16:01:51.174,,756.0,,,
2021-07-26 16:01:51.350,777.0,,,,
2021-07-26 16:01:54.875,,,,,5139.0
2021-07-26 16:01:56.347,777.0,,,,
2021-07-26 16:01:57.734,,758.0,,,
2021-07-26 16:02:00.885,,,,,5081.0
2021-07-26 16:02:01.343,775.0,,,,
2021-07-26 16:02:04.294,,759.0,,,
2021-07-26 16:02:06.325,776.0,,,,
2021-07-26 16:02:06.899,,,,,5139.0
2021-07-26 16:02:10.854,,758.0,,,
2021-07-26 16:02:11.320,777.0,,,,
2021-07-26 16:02:12.914,,,,,5081.0
2021-07-26 16:02:16.316,777.0,,,,
2021-07-26 16:02:17.414,,756.0,,,
2021-07-26 16:02:18.929,,,,,5139.0
2021-07-26 16:02:21.313,777.0,,,,
2021-07-26 16:02:23.461,,,,713.0,
2021-07-26 16:02:23.974,,755.0,,,
2021-07-26 16:02:24.945,,,,,5139.0
2021-07-26 16:02:26.304,777.0,,,,
2021-07-26 16:02:30.534,,756.0,,,
2021-07-26 16:02:30.958,,,,,5081.0
2021-07-26 16:02:31.290,776.0,,,,
2021-07-26 16:02:31.652,,,,713.0,
2021-07-26 16:02:36.285,775.0,,,,
2021-07-26 16:02:36.973,,,,,5081.0
2021-07-26 16:02:39.845,,,,713.0,
2021-07-26 16:02:41.281,776.0,,,,
2021-07-26 16:02:42.976,,,,,5139.0
2021-07-26 16:02:43.654,,756.0,,,
2021-07-26 16:02:46.277,776.0,,,,
2021-07-26 16:02:48.040,,,,712.0,
2021-07-26 16:02:48.991,,,,,5081.0
2021-07-26 16:02:50.214,,756.0,,,
2021-07-26 16:02:51.269,777.0,,,,
2021-07-26 16:02:55.010,,,,,5081.0
2021-07-26 16:02:56.230,,,,712.0,
2021-07-26 16:02:56.259,777.0,,,,
2021-07-26 16:02:56.774,,758.0,,,
2021-07-26 16:03:01.027,,,,,5081.0
2021-07-26 16:03:01.255,777.0,,,,
2021-07-26 16:03:03.334,,758.0,,,
2021-07-26 16:03:04.424,,,,712.0,
2021-07-26 16:03:06.252,777.0,,,,
2021-07-26 16:03:07.038,,,,,5081.0
2021-07-26 16:03:09.894,,757.0,,,
2021-07-26 16:03:11.239,777.0,,,,
2021-07-26 16:03:12.619,,,,711.0,
2021-07-26 16:03:13.052,,,,,5139.0
2021-07-26 16:03:16.230,777.0,,,,
2021-07-26 16:03:16.454,,757.0,,,
2021-07-26 16:03:19.069,,,,,5139.0
2021-07-26 16:03:20.815,,,,712.0,
2021-07-26 16:03:21.223,778.0,,,,
2021-07-26 16:03:23.015,,757.0,,,
2021-07-26 16:03:25.082,,,,,5139.0
2021-07-26 16:03:26.217,778.0,,,,
2021-07-26 16:03:29.008,,,,712.0,
2021-07-26 16:03:29.575,,758.0,,,
2021-07-26 16:03:31.094,,,,,5139.0
2021-07-26 16:03:31.209,779.0,,,,
2021-07-26 16:03:36.134,,758.0,,,
2021-07-26 16:03:36.188,779.0,,,,
2021-07-26 16:03:37.111,,,,,5081.0
2021-07-26 16:03:37.200,,,,713.0,
2021-07-26 16:03:41.196,778.0,,,,
2021-07-26 16:03:42.695,,759.0,,,
2021-07-26 16:03:43.125,,,,,5081.0
2021-07-26 16:03:45.391,,,,712.0,
2021-07-26 16:03:46.187,778.0,,,,
2021-07-26 16:03:49.140,,,,,5081.0
2021-07-26 16:03:51.179,779.0,,,,
2021-07-26 16:03:53.583,,,,713.0,
2021-07-26 16:03:55.143,,,,,5081.0
2021-07-26 16:03:55.815,,757.0,,,
2021-07-26 16:03:56.169,779.0,,,,
2021-07-26 16:04:01.155,,,,,5139.0
2021-07-26 16:04:01.163,779.0,,,,
2021-07-26 16:04:01.774,,,,713.0,
2021-07-26 16:04:02.375,,757.0,,,
2021-07-26 16:04:06.160,779.0,,,,
2021-07-26 16:04:07.171,,,,,5029.0
2021-07-26 16:04:08.945,,759.0,,,
2021-07-26 16:04:09.968,,,,713.0,
2021-07-26 16:04:11.146,778.0,,,,
2021-07-26 16:04:13.186,,,,,5081.0
2021-07-26 16:04:15.505,,758.0,,,
2021-07-26 16:04:16.140,778.0,,,,
2021-07-26 16:04:18.160,,,,714.0,
2021-07-26 16:04:19.200,,,,,5081.0
2021-07-26 16:04:21.135,778.0,,,,
2021-07-26 16:04:22.075,,759.0,,,
2021-07-26 16:04:25.215,,,,,5029.0
2021-07-26 16:04:26.133,778.0,,,,
2021-07-26 16:04:26.354,,,,715.0,
2021-07-26 16:04:28.635,,758.0,,,
2021-07-26 16:04:31.121,779.0,,,,
2021-07-26 16:04:31.223,,,,,5139.0
2021-07-26 16:04:34.548,,,,715.0,
2021-07-26 16:04:35.195,,757.0,,,
2021-07-26 16:04:36.113,779.0,,,,
2021-07-26 16:04:37.241,,,,,5139.0
2021-07-26 16:04:41.109,779.0,,,,
2021-07-26 16:04:41.755,,757.0,,,
2021-07-26 16:04:42.747,,,,714.0,
2021-07-26 16:04:43.252,,,,,5081.0
2021-07-26 16:04:46.105,779.0,,,,
2021-07-26 16:04:48.315,,756.0,,,
2021-07-26 16:04:49.268,,,,,5081.0
2021-07-26 16:04:50.939,,,,715.0,
2021-07-26 16:04:51.093,780.0,,,,
2021-07-26 16:04:54.875,,758.0,,,
2021-07-26 16:04:55.280,,,,,5081.0
2021-07-26 16:04:56.083,779.0,,,,
2021-07-26 16:04:59.128,,,,715.0,
2021-07-26 16:05:01.078,780.0,,,,
2021-07-26 16:05:01.291,,,,,5081.0
2021-07-26 16:05:06.071,781.0,,,,
2021-07-26 16:05:07.294,,,,,5081.0
2021-07-26 16:05:07.323,,,,716.0,
2021-07-26 16:05:07.995,,759.0,,,
2021-07-26 16:05:11.058,782.0,,,,
2021-07-26 16:05:13.311,,,,,5029.0
2021-07-26 16:05:14.555,,760.0,,,
2021-07-26 16:05:15.515,,,,716.0,
2021-07-26 16:05:16.056,782.0,,,,
2021-07-26 16:05:19.328,,,,,5081.0
2021-07-26 16:05:21.049,782.0,,,,
2021-07-26 16:05:21.116,,760.0,,,
2021-07-26 16:05:23.708,,,,717.0,
2021-07-26 16:05:25.342,,,,,5081.0
2021-07-26 16:05:26.043,783.0,,,,
2021-07-26 16:05:27.675,,760.0,,,
2021-07-26 16:05:31.038,783.0,,,,
2021-07-26 16:05:31.358,,,,,5081.0
2021-07-26 16:05:31.900,,,,716.0,
2021-07-26 16:05:34.236,,761.0,,,
2021-07-26 16:05:36.029,782.0,,,,
2021-07-26 16:05:37.367,,,,,5081.0
2021-07-26 16:05:40.092,,,,716.0,
2021-07-26 16:05:40.795,,761.0,,,
2021-07-26 16:05:41.018,783.0,,,,
2021-07-26 16:05:43.381,,,,,5081.0
2021-07-26 16:05:46.013,783.0,,,,
2021-07-26 16:05:47.357,,761.0,,,
2021-07-26 16:05:48.284,,,,717.0,
2021-07-26 16:05:49.394,,,,,5081.0
2021-07-26 16:05:51.003,783.0,,,,
2021-07-26 16:05:53.916,,761.0,,,
2021-07-26 16:05:55.411,,,,,5081.0
2021-07-26 16:05:55.998,783.0,,,,
2021-07-26 16:05:56.480,,,,717.0,
2021-07-26 16:06:00.476,,762.0,,,
2021-07-26 16:06:00.993,783.0,,,,
2021-07-26 16:06:01.426,,,,,5081.0
2021-07-26 16:06:04.676,,,,717.0,
2021-07-26 16:06:05.983,783.0,,,,
2021-07-26 16:06:07.036,,762.0,,,
2021-07-26 16:06:07.439,,,,,5029.0
2021-07-26 16:06:10.980,783.0,,,,
2021-07-26 16:06:12.873,,,,717.0,
2021-07-26 16:06:13.456,,,,,5081.0
2021-07-26 16:06:15.967,783.0,,,,
2021-07-26 16:06:19.457,,,,,5081.0
2021-07-26 16:06:20.156,,760.0,,,
2021-07-26 16:06:20.957,784.0,,,,
2021-07-26 16:06:21.058,,,,717.0,
2021-07-26 16:06:25.470,,,,,5081.0
2021-07-26 16:06:25.955,783.0,,,,
2021-07-26 16:06:26.716,,759.0,,,
2021-07-26 16:06:29.253,,,,715.0,
2021-07-26 16:06:30.947,783.0,,,,
2021-07-26 16:06:31.485,,,,,5029.0
2021-07-26 16:06:33.276,,759.0,,,
2021-07-26 16:06:35.945,780.0,,,,
2021-07-26 16:06:37.447,,,,715.0,
2021-07-26 16:06:37.497,,,,,5029.0
2021-07-26 16:06:39.837,,759.0,,,
2021-07-26 16:06:40.955,780.0,,,,
2021-07-26 16:06:43.518,,,,,4981.0
2021-07-26 16:06:45.640,,,,715.0,
2021-07-26 16:06:45.933,780.0,,,,
2021-07-26 16:06:46.397,,757.0,,,
2021-07-26 16:06:49.537,,,,,4981.0
2021-07-26 16:06:50.929,779.0,,,,
2021-07-26 16:06:52.957,,755.0,,,
2021-07-26 16:06:53.832,,,,714.0,
2021-07-26 16:06:55.546,,,,,4981.0
2021-07-26 16:06:55.918,777.0,,,,
2021-07-26 16:06:59.517,,754.0,,,
2021-07-26 16:07:00.901,777.0,,,,
2021-07-26 16:07:01.563,,,,,5029.0
2021-07-26 16:07:02.023,,,,714.0,
2021-07-26 16:07:05.925,777.0,,,,
2021-07-26 16:07:06.077,,754.0,,,
2021-07-26 16:07:07.574,,,,,5029.0
2021-07-26 16:07:10.216,,,,713.0,
2021-07-26 16:07:10.907,777.0,,,,
2021-07-26 16:07:12.638,,752.0,,,
2021-07-26 16:07:13.592,,,,,5029.0
2021-07-26 16:07:15.894,778.0,,,,
2021-07-26 16:07:18.418,,,,714.0,
2021-07-26 16:07:19.198,,751.0,,,
2021-07-26 16:07:19.602,,,,,5029.0
2021-07-26 16:07:20.892,778.0,,,,
2021-07-26 16:07:25.619,,,,,4938.0
2021-07-26 16:07:25.885,777.0,,,,
2021-07-26 16:07:26.609,,,,713.0,
2021-07-26 16:07:30.880,776.0,,,,
2021-07-26 16:07:31.623,,,,,4981.0
2021-07-26 16:07:32.319,,751.0,,,
2021-07-26 16:07:34.799,,,,713.0,
2021-07-26 16:07:35.877,775.0,,,,
2021-07-26 16:07:37.634,,,,,4981.0
2021-07-26 16:07:38.878,,752.0,,,
2021-07-26 16:07:40.868,775.0,,,,
2021-07-26 16:07:42.994,,,,713.0,
2021-07-26 16:07:43.649,,,,,4981.0
2021-07-26 16:07:45.439,,753.0,,,
2021-07-26 16:07:45.863,776.0,,,,
2021-07-26 16:07:49.666,,,,,4981.0
2021-07-26 16:07:50.858,777.0,,,,
2021-07-26 16:07:51.183,,,,712.0,
2021-07-26 16:07:51.998,,752.0,,,
2021-07-26 16:07:55.681,,,,,4981.0
2021-07-26 16:07:55.852,777.0,,,,
2021-07-26 16:07:58.559,,754.0,,,
2021-07-26 16:07:59.377,,,,711.0,
2021-07-26 16:08:00.845,776.0,,,,
2021-07-26 16:08:01.695,,,,,5029.0
2021-07-26 16:08:05.119,,755.0,,,
2021-07-26 16:08:05.833,775.0,,,,
2021-07-26 16:08:07.570,,,,711.0,
2021-07-26 16:08:07.709,,,,,4981.0
2021-07-26 16:08:10.829,775.0,,,,
2021-07-26 16:08:11.679,,754.0,,,
2021-07-26 16:08:13.730,,,,,5029.0
2021-07-26 16:08:15.763,,,,711.0,
2021-07-26 16:08:15.823,775.0,,,,
2021-07-26 16:08:18.239,,754.0,,,
2021-07-26 16:08:19.744,,,,,4981.0
2021-07-26 16:08:20.816,775.0,,,,
2021-07-26 16:08:23.954,,,,711.0,
2021-07-26 16:08:24.799,,754.0,,,
2021-07-26 16:08:25.761,,,,,4981.0
2021-07-26 16:08:25.813,774.0,,,,
2021-07-26 16:08:30.801,774.0,,,,
2021-07-26 16:08:31.359,,753.0,,,
2021-07-26 16:08:31.775,,,,,5029.0
2021-07-26 16:08:32.146,,,,712.0,
2021-07-26 16:08:35.801,775.0,,,,
2021-07-26 16:08:37.793,,,,,4981.0
2021-07-26 16:08:40.341,,,,711.0,
2021-07-26 16:08:40.793,776.0,,,,
2021-07-26 16:08:43.798,,,,,4981.0
2021-07-26 16:08:44.479,,753.0,,,
2021-07-26 16:08:45.782,775.0,,,,
2021-07-26 16:08:48.532,,,,710.0,
2021-07-26 16:08:49.810,,,,,4981.0
2021-07-26 16:08:50.778,776.0,,,,
2021-07-26 16:08:51.039,,752.0,,,
2021-07-26 16:08:55.778,775.0,,,,
2021-07-26 16:08:55.823,,,,,4981.0
2021-07-26 16:08:56.724,,,,711.0,
2021-07-26 16:08:57.599,,753.0,,,
2021-07-26 16:09:00.770,774.0,,,,
2021-07-26 16:09:01.838,,,,,4981.0
2021-07-26 16:09:04.160,,755.0,,,
2021-07-26 16:09:04.918,,,,711.0,
2021-07-26 16:09:05.761,775.0,,,,
2021-07-26 16:09:07.852,,,,,4981.0
2021-07-26 16:09:10.720,,754.0,,,
2021-07-26 16:09:10.753,775.0,,,,
2021-07-26 16:09:13.111,,,,710.0,
2021-07-26 16:09:13.866,,,,,4981.0
2021-07-26 16:09:15.742,775.0,,,,
2021-07-26 16:09:17.280,,753.0,,,
2021-07-26 16:09:19.880,,,,,4981.0
2021-07-26 16:09:20.736,775.0,,,,
2021-07-26 16:09:21.304,,,,711.0,
2021-07-26 16:09:23.840,,754.0,,,
2021-07-26 16:09:25.753,776.0,,,,
2021-07-26 16:09:25.895,,,,,4981.0
2021-07-26 16:09:29.501,,,,710.0,
2021-07-26 16:09:30.400,,755.0,,,
2021-07-26 16:09:30.738,775.0,,,,
2021-07-26 16:09:31.908,,,,,4981.0
2021-07-26 16:09:35.719,775.0,,,,
2021-07-26 16:09:36.970,,757.0,,,
2021-07-26 16:09:37.690,,,,710.0,
2021-07-26 16:09:37.922,,,,,4981.0
2021-07-26 16:09:40.713,776.0,,,,
2021-07-26 16:09:43.530,,757.0,,,
2021-07-26 16:09:43.942,,,,,4981.0
2021-07-26 16:09:45.709,776.0,,,,
2021-07-26 16:09:45.883,,,,710.0,
2021-07-26 16:09:49.955,,,,,4981.0
2021-07-26 16:09:50.704,776.0,,,,
2021-07-26 16:09:54.080,,,,710.0,
2021-07-26 16:09:55.694,776.0,,,,
2021-07-26 16:09:55.957,,,,,4981.0
2021-07-26 16:09:56.650,,756.0,,,
2021-07-26 16:10:00.695,776.0,,,,
2021-07-26 16:10:01.972,,,,,4981.0
2021-07-26 16:10:02.271,,,,710.0,
2021-07-26 16:10:03.211,,756.0,,,
2021-07-26 16:10:05.683,776.0,,,,
2021-07-26 16:10:07.985,,,,,4938.0
2021-07-26 16:10:09.770,,756.0,,,
2021-07-26 16:10:10.466,,,,709.0,
2021-07-26 16:10:10.680,776.0,,,,
2021-07-26 16:10:13.996,,,,,4981.0
2021-07-26 16:10:15.675,776.0,,,,
2021-07-26 16:10:16.330,,756.0,,,
2021-07-26 16:10:18.656,,,,709.0,
2021-07-26 16:10:20.013,,,,,4981.0
2021-07-26 16:10:20.662,775.0,,,,
2021-07-26 16:10:22.890,,755.0,,,
2021-07-26 16:10:25.662,775.0,,,,
2021-07-26 16:10:26.026,,,,,4981.0
2021-07-26 16:10:26.851,,,,709.0,
2021-07-26 16:10:29.451,,756.0,,,
2021-07-26 16:10:30.652,775.0,,,,
2021-07-26 16:10:32.040,,,,,4981.0
2021-07-26 16:10:35.044,,,,709.0,
2021-07-26 16:10:35.645,775.0,,,,
2021-07-26 16:10:36.011,,755.0,,,
2021-07-26 16:10:38.059,,,,,4938.0
2021-07-26 16:10:40.638,775.0,,,,
2021-07-26 16:10:42.571,,755.0,,,
2021-07-26 16:10:43.241,,,,710.0,
2021-07-26 16:10:44.071,,,,,4981.0
2021-07-26 16:10:45.635,775.0,,,,
2021-07-26 16:10:49.131,,756.0,,,
2021-07-26 16:10:50.089,,,,,4981.0
2021-07-26 16:10:50.631,776.0,,,,
2021-07-26 16:10:51.430,,,,711.0,
2021-07-26 16:10:55.620,776.0,,,,
2021-07-26 16:10:55.691,,757.0,,,
2021-07-26 16:10:56.103,,,,,4981.0
2021-07-26 16:10:59.629,,,,711.0,
2021-07-26 16:11:00.613,776.0,,,,
2021-07-26 16:11:02.114,,,,,4938.0
2021-07-26 16:11:05.609,777.0,,,,
2021-07-26 16:11:07.820,,,,711.0,
2021-07-26 16:11:08.119,,,,,4981.0
2021-07-26 16:11:08.811,,757.0,,,
2021-07-26 16:11:10.605,776.0,,,,
2021-07-26 16:11:14.133,,,,,4938.0
2021-07-26 16:11:15.371,,756.0,,,
2021-07-26 16:11:15.597,776.0,,,,
2021-07-26 16:11:16.015,,,,710.0,
2021-07-26 16:11:20.150,,,,,4938.0
2021-07-26 16:11:20.592,776.0,,,,
2021-07-26 16:11:21.931,,755.0,,,
2021-07-26 16:11:24.210,,,,711.0,
2021-07-26 16:11:25.591,777.0,,,,
2021-07-26 16:11:26.166,,,,,4891.0
2021-07-26 16:11:28.491,,755.0,,,
2021-07-26 16:11:30.580,777.0,,,,
2021-07-26 16:11:32.180,,,,,4938.0
2021-07-26 16:11:32.400,,,,711.0,
2021-07-26 16:11:35.052,,755.0,,,
2021-07-26 16:11:35.574,777.0,,,,
2021-07-26 16:11:38.195,,,,,4938.0
2021-07-26 16:11:40.570,777.0,,,,
2021-07-26 16:11:40.592,,,,711.0,
2021-07-26 16:11:41.612,,755.0,,,
2021-07-26 16:11:44.210,,,,,4981.0
2021-07-26 16:11:45.566,777.0,,,,
2021-07-26 16:11:48.172,,755.0,,,
2021-07-26 16:11:48.788,,,,712.0,
2021-07-26 16:11:50.221,,,,,4938.0
2021-07-26 16:11:50.552,778.0,,,,
2021-07-26 16:11:54.731,,756.0,,,
2021-07-26 16:11:55.546,778.0,,,,
2021-07-26 16:11:56.235,,,,,4938.0
2021-07-26 16:11:56.981,,,,712.0,
2021-07-26 16:12:00.537,778.0,,,,
2021-07-26 16:12:01.292,,755.0,,,
2021-07-26 16:12:02.249,,,,,4981.0
2021-07-26 16:12:05.173,,,,711.0,
2021-07-26 16:12:05.535,778.0,,,,
2021-07-26 16:12:07.852,,755.0,,,
2021-07-26 16:12:08.262,,,,,4938.0
2021-07-26 16:12:10.519,778.0,,,,
2021-07-26 16:12:13.372,,,,712.0,
2021-07-26 16:12:14.274,,,,,4938.0
2021-07-26 16:12:15.514,778.0,,,,
2021-07-26 16:12:20.279,,,,,4938.0
2021-07-26 16:12:20.510,780.0,,,,
2021-07-26 16:12:20.972,,757.0,,,
2021-07-26 16:12:21.561,,,,711.0,
2021-07-26 16:12:25.502,779.0,,,,
2021-07-26 16:12:26.292,,,,,4938.0
2021-07-26 16:12:27.532,,756.0,,,
2021-07-26 16:12:29.757,,,,712.0,
2021-07-26 16:12:30.495,779.0,,,,
2021-07-26 16:12:32.304,,,,,4938.0
2021-07-26 16:12:34.096,,756.0,,,
2021-07-26 16:12:35.487,779.0,,,,
2021-07-26 16:12:37.950,,,,712.0,
2021-07-26 16:12:38.316,,,,,4938.0
2021-07-26 16:12:40.484,779.0,,,,
2021-07-26 16:12:40.652,,756.0,,,
2021-07-26 16:12:44.332,,,,,4938.0
2021-07-26 16:12:45.473,779.0,,,,
2021-07-26 16:12:46.144,,,,712.0,
2021-07-26 16:12:47.212,,758.0,,,
2021-07-26 16:12:50.345,,,,,4938.0
2021-07-26 16:12:50.475,779.0,,,,
2021-07-26 16:12:53.772,,757.0,,,
2021-07-26 16:12:54.332,,,,711.0,
2021-07-26 16:12:55.467,779.0,,,,
2021-07-26 16:12:56.361,,,,,4938.0
2021-07-26 16:13:00.332,,756.0,,,
2021-07-26 16:13:00.458,779.0,,,,
2021-07-26 16:13:02.371,,,,,4938.0
2021-07-26 16:13:02.526,,,,712.0,
2021-07-26 16:13:05.448,779.0,,,,
2021-07-26 16:13:06.892,,756.0,,,
2021-07-26 16:13:08.385,,,,,4938.0
2021-07-26 16:13:10.448,780.0,,,,
2021-07-26 16:13:10.719,,,,712.0,
2021-07-26 16:13:13.452,,756.0,,,
2021-07-26 16:13:14.400,,,,,4891.0
2021-07-26 16:13:15.435,780.0,,,,
2021-07-26 16:13:18.920,,,,713.0,
2021-07-26 16:13:20.012,,756.0,,,
2021-07-26 16:13:20.410,,,,,4891.0
2021-07-26 16:13:20.421,780.0,,,,
2021-07-26 16:13:25.417,779.0,,,,
2021-07-26 16:13:26.428,,,,,4938.0
2021-07-26 16:13:27.107,,,,713.0,
2021-07-26 16:13:30.414,780.0,,,,
2021-07-26 16:13:32.432,,,,,4891.0
2021-07-26 16:13:33.132,,755.0,,,
2021-07-26 16:13:35.301,,,,713.0,
2021-07-26 16:13:35.406,780.0,,,,
2021-07-26 16:13:38.445,,,,,4938.0
2021-07-26 16:13:39.693,,755.0,,,
2021-07-26 16:13:40.409,780.0,,,,
2021-07-26 16:13:43.494,,,,713.0,
2021-07-26 16:13:44.460,,,,,4938.0
2021-07-26 16:13:45.395,780.0,,,,
2021-07-26 16:13:46.253,,755.0,,,
2021-07-26 16:13:50.393,780.0,,,,
2021-07-26 16:13:50.473,,,,,4891.0
2021-07-26 16:13:51.689,,,,713.0,
2021-07-26 16:13:52.813,,756.0,,,
2021-07-26 16:13:55.386,780.0,,,,
2021-07-26 16:13:56.485,,,,,4938.0
2021-07-26 16:13:59.373,,757.0,,,
2021-07-26 16:13:59.883,,,,713.0,
2021-07-26 16:14:00.380,780.0,,,,
2021-07-26 16:14:02.498,,,,,4891.0
2021-07-26 16:14:05.369,780.0,,,,
2021-07-26 16:14:05.933,,757.0,,,
