ts,s8lp,sen0220,t3022,scd30,cjmcu811
2021-07-26 15:06:55.957,657.0,,,,
2021-07-26 15:06:56.450,,652.0,,,
2021-07-26 15:06:58.988,,,,,4541.0
2021-07-26 15:07:00.946,657.0,,,,
2021-07-26 15:07:01.787,,,,586.0,
2021-07-26 15:07:03.010,,651.0,,,
2021-07-26 15:07:05.000,,,,,4541.0
2021-07-26 15:07:05.936,657.0,,,,
2021-07-26 15:07:09.570,,652.0,,,
2021-07-26 15:07:09.980,,,,586.0,
2021-07-26 15:07:10.938,658.0,,,,
2021-07-26 15:07:11.022,,,,,4498.0
2021-07-26 15:07:15.929,658.0,,,,
2021-07-26 15:07:16.130,,652.0,,,
2021-07-26 15:07:17.038,,,,,4541.0
2021-07-26 15:07:18.174,,,,587.0,
2021-07-26 15:07:20.916,658.0,,,,
2021-07-26 15:07:22.690,,652.0,,,
2021-07-26 15:07:23.051,,,,,4541.0
2021-07-26 15:07:25.911,658.0,,,,
2021-07-26 15:07:26.367,,,,587.0,
2021-07-26 15:07:29.066,,,,,4498.0
2021-07-26 15:07:30.902,658.0,,,,
2021-07-26 15:07:34.561,,,,588.0,
2021-07-26 15:07:35.071,,,,,4541.0
2021-07-26 15:07:35.810,,653.0,,,
2021-07-26 15:07:35.893,658.0,,,,
2021-07-26 15:07:40.887,658.0,,,,
2021-07-26 15:07:41.086,,,,,4541.0
2021-07-26 15:07:42.370,,652.0,,,
2021-07-26 15:07:42.755,,,,588.0,
2021-07-26 15:07:45.883,658.0,,,,
2021-07-26 15:07:47.097,,,,,4498.0
2021-07-26 15:07:48.931,,652.0,,,
2021-07-26 15:07:50.866,658.0,,,,
2021-07-26 15:07:50.948,,,,589.0,
2021-07-26 15:07:53.110,,,,,4541.0
2021-07-26 15:07:55.490,,652.0,,,
2021-07-26 15:07:55.867,658.0,,,,
2021-07-26 15:07:59.124,,,,,4580.0
2021-07-26 15:07:59.141,,,,589.0,
2021-07-26 15:08:00.855,658.0,,,,
2021-07-26 15:08:02.050,,652.0,,,
2021-07-26 15:08:05.137,,,,,4541.0
2021-07-26 15:08:05.851,658.0,,,,
2021-07-26 15:08:07.334,,,,589.0,
2021-07-26 15:08:08.610,,652.0,,,
2021-07-26 15:08:10.831,658.0,,,,
2021-07-26 15:08:11.151,,,,,4541.0
2021-07-26 15:08:15.170,,651.0,,,
2021-07-26 15:08:15.529,,,,590.0,
2021-07-26 15:08:15.828,658.0,,,,
2021-07-26 15:08:17.164,,,,,4541.0
2021-07-26 15:08:20.821,658.0,,,,
2021-07-26 15:08:21.730,,651.0,,,
2021-07-26 15:08:23.177,,,,,4541.0
2021-07-26 15:08:23.722,,,,590.0,
2021-07-26 15:08:25.815,658.0,,,,
2021-07-26 15:08:28.290,,653.0,,,
2021-07-26 15:08:29.192,,,,,4541.0
2021-07-26 15:08:30.810,658.0,,,,
2021-07-26 15:08:31.915,,,,590.0,
2021-07-26 15:08:34.851,,652.0,,,
2021-07-26 15:08:35.208,,,,,4541.0
2021-07-26 15:08:35.798,658.0,,,,
2021-07-26 15:08:40.110,,,,590.0,
2021-07-26 15:08:40.790,658.0,,,,
2021-07-26 15:08:41.218,,,,,4541.0
2021-07-26 15:08:45.779,658.0,,,,
2021-07-26 15:08:47.221,,,,,4541.0
2021-07-26 15:08:47.971,,653.0,,,
2021-07-26 15:08:48.301,,,,590.0,
2021-07-26 15:08:50.780,658.0,,,,
2021-07-26 15:08:53.237,,,,,4541.0
2021-07-26 15:08:54.531,,653.0,,,
2021-07-26 15:08:55.775,659.0,,,,
2021-07-26 15:08:56.494,,,,590.0,
2021-07-26 15:08:59.254,,,,,4580.0
2021-07-26 15:09:00.766,659.0,,,,
2021-07-26 15:09:01.091,,653.0,,,
2021-07-26 15:09:04.686,,,,590.0,
2021-07-26 15:09:05.271,,,,,4541.0
2021-07-26 15:09:05.759,659.0,,,,
2021-07-26 15:09:07.651,,653.0,,,
2021-07-26 15:09:10.848,659.0,,,,
2021-07-26 15:09:11.442,,,,,4541.0
2021-07-26 15:09:12.878,,,,591.0,
2021-07-26 15:09:14.211,,653.0,,,
2021-07-26 15:09:15.744,659.0,,,,
2021-07-26 15:09:17.459,,,,,4580.0
2021-07-26 15:09:20.740,660.0,,,,
2021-07-26 15:09:20.771,,652.0,,,
2021-07-26 15:09:21.073,,,,590.0,
2021-07-26 15:09:23.473,,,,,4541.0
2021-07-26 15:09:25.727,660.0,,,,
2021-07-26 15:09:27.331,,653.0,,,
2021-07-26 15:09:29.268,,,,591.0,
2021-07-26 15:09:29.485,,,,,4541.0
2021-07-26 15:09:30.717,660.0,,,,
2021-07-26 15:09:33.891,,652.0,,,
2021-07-26 15:09:35.502,,,,,4541.0
2021-07-26 15:09:35.714,660.0,,,,
2021-07-26 15:09:37.460,,,,591.0,
2021-07-26 15:09:40.451,,653.0,,,
2021-07-26 15:09:40.704,660.0,,,,
2021-07-26 15:09:41.520,,,,,4541.0
2021-07-26 15:09:45.653,,,,591.0,
2021-07-26 15:09:45.691,660.0,,,,
2021-07-26 15:09:47.011,,654.0,,,
2021-07-26 15:09:47.535,,,,,4541.0
2021-07-26 15:09:50.687,661.0,,,,
2021-07-26 15:09:53.550,,,,,4541.0
2021-07-26 15:09:53.843,,,,591.0,
2021-07-26 15:09:55.687,662.0,,,,
2021-07-26 15:09:59.554,,,,,4580.0
2021-07-26 15:10:00.131,,653.0,,,
2021-07-26 15:10:00.677,662.0,,,,
2021-07-26 15:10:02.040,,,,591.0,
2021-07-26 15:10:05.568,,,,,4541.0
2021-07-26 15:10:05.673,661.0,,,,
2021-07-26 15:10:06.691,,654.0,,,
2021-07-26 15:10:10.233,,,,592.0,
2021-07-26 15:10:10.662,661.0,,,,
2021-07-26 15:10:11.585,,,,,4541.0
2021-07-26 15:10:13.251,,653.0,,,
2021-07-26 15:10:15.656,660.0,,,,
2021-07-26 15:10:17.597,,,,,4541.0
2021-07-26 15:10:18.431,,,,592.0,
2021-07-26 15:10:19.812,,653.0,,,
2021-07-26 15:10:20.646,661.0,,,,
2021-07-26 15:10:23.613,,,,,4541.0
2021-07-26 15:10:25.638,661.0,,,,
2021-07-26 15:10:26.371,,654.0,,,
2021-07-26 15:10:26.623,,,,592.0,
2021-07-26 15:10:29.629,,,,,4541.0
2021-07-26 15:10:30.631,661.0,,,,
2021-07-26 15:10:32.931,,654.0,,,
2021-07-26 15:10:34.815,,,,593.0,
2021-07-26 15:10:35.623,661.0,,,,
2021-07-26 15:10:35.642,,,,,4541.0
2021-07-26 15:10:39.491,,654.0,,,
2021-07-26 15:10:40.610,660.0,,,,
2021-07-26 15:10:41.659,,,,,4541.0
2021-07-26 15:10:43.009,,,,594.0,
2021-07-26 15:10:45.580,660.0,,,,
2021-07-26 15:10:46.051,,653.0,,,
2021-07-26 15:10:47.672,,,,,4541.0
2021-07-26 15:10:50.596,660.0,,,,
2021-07-26 15:10:51.203,,,,593.0,
2021-07-26 15:10:52.612,,652.0,,,
2021-07-26 15:10:53.685,,,,,4580.0
2021-07-26 15:10:55.589,661.0,,,,
2021-07-26 15:10:59.172,,652.0,,,
2021-07-26 15:10:59.394,,,,593.0,
2021-07-26 15:10:59.698,,,,,4541.0
2021-07-26 15:11:00.587,661.0,,,,
2021-07-26 15:11:05.578,661.0,,,,
2021-07-26 15:11:05.709,,,,,4541.0
2021-07-26 15:11:07.589,,,,593.0,
2021-07-26 15:11:10.565,661.0,,,,
2021-07-26 15:11:11.712,,,,,4541.0
2021-07-26 15:11:12.292,,655.0,,,
2021-07-26 15:11:15.532,660.0,,,,
2021-07-26 15:11:15.780,,,,593.0,
2021-07-26 15:11:17.726,,,,,4541.0
2021-07-26 15:11:18.852,,655.0,,,
2021-07-26 15:11:20.553,661.0,,,,
2021-07-26 15:11:23.739,,,,,4541.0
2021-07-26 15:11:23.973,,,,594.0,
2021-07-26 15:11:25.412,,653.0,,,
2021-07-26 15:11:25.543,662.0,,,,
2021-07-26 15:11:29.756,,,,,4541.0
2021-07-26 15:11:30.532,662.0,,,,
2021-07-26 15:11:31.972,,653.0,,,
2021-07-26 15:11:32.154,,,,594.0,
2021-07-26 15:11:35.519,662.0,,,,
2021-07-26 15:11:35.771,,,,,4541.0
2021-07-26 15:11:38.532,,653.0,,,
2021-07-26 15:11:40.365,,,,594.0,
2021-07-26 15:11:40.520,662.0,,,,
2021-07-26 15:11:41.782,,,,,4580.0
2021-07-26 15:11:45.092,,653.0,,,
2021-07-26 15:11:45.507,662.0,,,,
2021-07-26 15:11:47.795,,,,,4541.0
2021-07-26 15:11:48.552,,,,593.0,
2021-07-26 15:11:50.501,662.0,,,,
2021-07-26 15:11:51.652,,653.0,,,
2021-07-26 15:11:53.814,,,,,4541.0
2021-07-26 15:11:55.497,662.0,,,,
2021-07-26 15:11:56.747,,,,593.0,
2021-07-26 15:11:58.212,,654.0,,,
2021-07-26 15:11:59.830,,,,,4541.0
2021-07-26 15:12:00.486,662.0,,,,
2021-07-26 15:12:04.772,,655.0,,,
2021-07-26 15:12:04.939,,,,592.0,
2021-07-26 15:12:05.479,662.0,,,,
2021-07-26 15:12:05.842,,,,,4580.0
2021-07-26 15:12:10.475,662.0,,,,
2021-07-26 15:12:11.332,,654.0,,,
2021-07-26 15:12:11.855,,,,,4541.0
2021-07-26 15:12:13.133,,,,593.0,
2021-07-26 15:12:15.463,662.0,,,,
2021-07-26 15:12:17.873,,,,,4541.0
2021-07-26 15:12:20.457,662.0,,,,
2021-07-26 15:12:21.324,,,,593.0,
2021-07-26 15:12:23.875,,,,,4580.0
2021-07-26 15:12:24.453,,654.0,,,
2021-07-26 15:12:25.446,660.0,,,,
2021-07-26 15:12:29.516,,,,592.0,
2021-07-26 15:12:29.891,,,,,4541.0
2021-07-26 15:12:30.446,661.0,,,,
2021-07-26 15:12:31.012,,654.0,,,
2021-07-26 15:12:35.441,661.0,,,,
2021-07-26 15:12:35.901,,,,,4541.0
2021-07-26 15:12:37.572,,653.0,,,
2021-07-26 15:12:37.712,,,,592.0,
2021-07-26 15:12:40.430,661.0,,,,
2021-07-26 15:12:42.064,,,,,4541.0
2021-07-26 15:12:44.153,,653.0,,,
2021-07-26 15:12:45.420,661.0,,,,
2021-07-26 15:12:45.908,,,,591.0,
2021-07-26 15:12:48.080,,,,,4541.0
2021-07-26 15:12:50.414,661.0,,,,
2021-07-26 15:12:50.713,,653.0,,,
2021-07-26 15:12:54.095,,,,592.0,4541.0
2021-07-26 15:12:55.401,661.0,,,,
2021-07-26 15:12:57.272,,654.0,,,
2021-07-26 15:13:00.106,,,,,4541.0
2021-07-26 15:13:00.400,661.0,,,,
2021-07-26 15:13:02.289,,,,594.0,
2021-07-26 15:13:03.833,,654.0,,,
2021-07-26 15:13:05.386,662.0,,,,
2021-07-26 15:13:06.123,,,,,4541.0
2021-07-26 15:13:10.384,662.0,,,,
2021-07-26 15:13:10.393,,654.0,,,
2021-07-26 15:13:10.484,,,,594.0,
2021-07-26 15:13:12.135,,,,,4541.0
2021-07-26 15:13:15.380,663.0,,,,
2021-07-26 15:13:16.953,,654.0,,,
2021-07-26 15:13:18.152,,,,,4541.0
2021-07-26 15:13:18.675,,,,594.0,
2021-07-26 15:13:20.367,665.0,,,,
2021-07-26 15:13:23.513,,654.0,,,
2021-07-26 15:13:24.166,,,,,4541.0
2021-07-26 15:13:25.358,665.0,,,,
2021-07-26 15:13:26.874,,,,595.0,
2021-07-26 15:13:30.073,,655.0,,,
2021-07-26 15:13:30.178,,,,,4541.0
2021-07-26 15:13:30.349,664.0,,,,
2021-07-26 15:13:35.066,,,,594.0,
2021-07-26 15:13:35.346,664.0,,,,
2021-07-26 15:13:36.192,,,,,4541.0
2021-07-26 15:13:40.335,663.0,,,,
2021-07-26 15:13:42.196,,,,,4541.0
2021-07-26 15:13:43.193,,653.0,,,
2021-07-26 15:13:43.252,,,,594.0,
2021-07-26 15:13:45.327,663.0,,,,
2021-07-26 15:13:48.210,,,,,4541.0
2021-07-26 15:13:49.753,,651.0,,,
2021-07-26 15:13:50.319,663.0,,,,
2021-07-26 15:13:51.450,,,,595.0,
2021-07-26 15:13:54.223,,,,,4541.0
2021-07-26 15:13:55.307,663.0,,,,
2021-07-26 15:13:56.316,,651.0,,,
2021-07-26 15:13:59.644,,,,595.0,
2021-07-26 15:14:00.239,,,,,4541.0
2021-07-26 15:14:00.303,663.0,,,,
2021-07-26 15:14:02.873,,651.0,,,
2021-07-26 15:14:05.292,664.0,,,,
2021-07-26 15:14:06.256,,,,,4541.0
2021-07-26 15:14:07.842,,,,595.0,
2021-07-26 15:14:09.433,,651.0,,,
2021-07-26 15:14:10.282,664.0,,,,
2021-07-26 15:14:12.269,,,,,4498.0
2021-07-26 15:14:15.277,663.0,,,,
2021-07-26 15:14:15.999,,651.0,,,
2021-07-26 15:14:16.038,,,,595.0,
2021-07-26 15:14:18.284,,,,,4498.0
2021-07-26 15:14:20.254,663.0,,,,
2021-07-26 15:14:22.553,,649.0,,,
2021-07-26 15:14:24.219,,,,594.0,
2021-07-26 15:14:24.300,,,,,4498.0
2021-07-26 15:14:25.262,664.0,,,,
2021-07-26 15:14:29.114,,648.0,,,
2021-07-26 15:14:30.255,665.0,,,,
2021-07-26 15:14:30.312,,,,,4498.0
2021-07-26 15:14:32.420,,,,593.0,
2021-07-26 15:14:35.245,665.0,,,,
2021-07-26 15:14:35.674,,648.0,,,
2021-07-26 15:14:36.325,,,,,4541.0
2021-07-26 15:14:40.238,664.0,,,,
2021-07-26 15:14:40.605,,,,591.0,
2021-07-26 15:14:42.233,,648.0,,,
2021-07-26 15:14:42.340,,,,,4498.0
2021-07-26 15:14:45.231,664.0,,,,
2021-07-26 15:14:48.357,,,,,4541.0
2021-07-26 15:14:48.799,,,,591.0,
2021-07-26 15:14:50.227,663.0,,,,
2021-07-26 15:14:54.358,,,,,4498.0
2021-07-26 15:14:55.217,663.0,,,,
2021-07-26 15:14:55.364,,648.0,,,
2021-07-26 15:14:56.989,,,,591.0,
2021-07-26 15:15:00.194,663.0,,,,
2021-07-26 15:15:00.374,,,,,4541.0
2021-07-26 15:15:01.924,,649.0,,,
2021-07-26 15:15:05.183,,,,591.0,
2021-07-26 15:15:05.195,664.0,,,,
2021-07-26 15:15:06.387,,,,,4498.0
2021-07-26 15:15:08.484,,649.0,,,
2021-07-26 15:15:10.197,663.0,,,,
2021-07-26 15:15:12.402,,,,,4541.0
2021-07-26 15:15:13.378,,,,591.0,
2021-07-26 15:15:15.044,,649.0,,,
2021-07-26 15:15:15.189,663.0,,,,
2021-07-26 15:15:18.417,,,,,4498.0
2021-07-26 15:15:20.176,663.0,,,,
2021-07-26 15:15:21.569,,,,590.0,
2021-07-26 15:15:21.614,,649.0,,,
2021-07-26 15:15:24.436,,,,,4498.0
2021-07-26 15:15:26.176,663.0,,,,
2021-07-26 15:15:28.174,,650.0,,,
2021-07-26 15:15:29.765,,,,589.0,
2021-07-26 15:15:30.164,663.0,,,,
2021-07-26 15:15:30.449,,,,,4498.0
2021-07-26 15:15:34.744,,651.0,,,
2021-07-26 15:15:35.155,663.0,,,,
2021-07-26 15:15:36.464,,,,,4498.0
2021-07-26 15:15:37.957,,,,589.0,
2021-07-26 15:15:40.150,664.0,,,,
2021-07-26 15:15:41.304,,651.0,,,
2021-07-26 15:15:42.481,,,,,4498.0
2021-07-26 15:15:45.132,664.0,,,,
2021-07-26 15:15:46.152,,,,589.0,
2021-07-26 15:15:47.864,,652.0,,,
2021-07-26 15:15:48.504,,,,,4498.0
2021-07-26 15:15:50.129,664.0,,,,
2021-07-26 15:15:54.345,,,,588.0,
2021-07-26 15:15:54.424,,652.0,,,
2021-07-26 15:15:54.516,,,,,4498.0
2021-07-26 15:15:55.118,664.0,,,,
2021-07-26 15:16:00.110,664.0,,,,
2021-07-26 15:16:00.529,,,,,4541.0
2021-07-26 15:16:02.541,,,,590.0,
2021-07-26 15:16:05.099,663.0,,,,
2021-07-26 15:16:06.532,,,,,4498.0
2021-07-26 15:16:07.544,,652.0,,,
2021-07-26 15:16:10.105,664.0,,,,
2021-07-26 15:16:10.731,,,,590.0,
2021-07-26 15:16:12.545,,,,,4498.0
2021-07-26 15:16:14.103,,652.0,,,
2021-07-26 15:16:15.091,664.0,,,,
2021-07-26 15:16:18.564,,,,,4498.0
2021-07-26 15:16:18.925,,,,591.0,
2021-07-26 15:16:20.083,663.0,,,,
2021-07-26 15:16:20.663,,652.0,,,
2021-07-26 15:16:24.576,,,,,4498.0
2021-07-26 15:16:25.075,664.0,,,,
2021-07-26 15:16:27.113,,,,592.0,
2021-07-26 15:16:27.223,,651.0,,,
2021-07-26 15:16:30.067,664.0,,,,
2021-07-26 15:16:30.593,,,,,4498.0
2021-07-26 15:16:33.784,,651.0,,,
2021-07-26 15:16:35.056,663.0,,,,
2021-07-26 15:16:35.311,,,,592.0,
2021-07-26 15:16:36.607,,,,,4498.0
2021-07-26 15:16:40.058,663.0,,,,
2021-07-26 15:16:40.343,,652.0,,,
2021-07-26 15:16:42.636,,,,,4455.0
2021-07-26 15:16:45.051,664.0,,,,
2021-07-26 15:16:46.903,,653.0,,,
2021-07-26 15:16:48.654,,,,,4498.0
2021-07-26 15:16:50.031,663.0,,,,
2021-07-26 15:16:53.464,,654.0,,,
2021-07-26 15:16:54.671,,,,,4498.0
2021-07-26 15:16:55.029,663.0,,,,
2021-07-26 15:17:00.021,663.0,,,,
2021-07-26 15:17:00.033,,653.0,,,
2021-07-26 15:17:00.686,,,,,4498.0
2021-07-26 15:17:05.011,664.0,,,,
2021-07-26 15:17:06.594,,653.0,,,
2021-07-26 15:17:06.699,,,,,4498.0
2021-07-26 15:17:10.004,664.0,,,,
2021-07-26 15:17:12.713,,,,,4455.0
2021-07-26 15:17:15.001,664.0,,,,
2021-07-26 15:17:18.716,,,,,4498.0
2021-07-26 15:17:19.723,,654.0,,,
2021-07-26 15:17:19.997,664.0,,,,
2021-07-26 15:17:24.731,,,,,4498.0
2021-07-26 15:17:24.984,664.0,,,,
2021-07-26 15:17:26.283,,655.0,,,
2021-07-26 15:17:29.982,664.0,,,,
2021-07-26 15:17:30.745,,,,,4498.0
2021-07-26 15:17:32.843,,654.0,,,
2021-07-26 15:17:34.978,664.0,,,,
2021-07-26 15:17:36.759,,,,,4498.0
2021-07-26 15:17:39.415,,656.0,,,
2021-07-26 15:17:39.956,664.0,,,,
2021-07-26 15:17:42.776,,,,,4455.0
2021-07-26 15:17:44.951,665.0,,,,
2021-07-26 15:17:45.974,,656.0,,,
2021-07-26 15:17:48.796,,,,,4416.0
2021-07-26 15:17:49.942,664.0,,,,
2021-07-26 15:17:52.533,,655.0,,,
2021-07-26 15:17:54.811,,,,,4455.0
2021-07-26 15:17:54.948,665.0,,,,
2021-07-26 15:17:59.094,,655.0,,,
2021-07-26 15:17:59.918,665.0,,,,
2021-07-26 15:18:00.832,,,,,4498.0
2021-07-26 15:18:04.927,665.0,,,,
2021-07-26 15:18:05.654,,654.0,,,
2021-07-26 15:18:06.844,,,,,4416.0
2021-07-26 15:18:09.197,,,,593.0,
2021-07-26 15:18:09.922,664.0,,,,
2021-07-26 15:18:12.214,,654.0,,,
2021-07-26 15:18:12.860,,,,,4455.0
2021-07-26 15:18:14.917,665.0,,,,
2021-07-26 15:18:18.773,,654.0,,,
2021-07-26 15:18:18.874,,,,,4455.0
2021-07-26 15:18:19.916,665.0,,,,
2021-07-26 15:18:20.714,,,,593.0,
2021-07-26 15:18:24.884,665.0,,,,
2021-07-26 15:18:24.904,,,,,4416.0
2021-07-26 15:18:28.899,,,,592.0,
2021-07-26 15:18:29.884,665.0,,,,
2021-07-26 15:18:30.907,,,,,4455.0
2021-07-26 15:18:31.894,,653.0,,,
2021-07-26 15:18:34.875,665.0,,,,
2021-07-26 15:18:36.920,,,,,4455.0
2021-07-26 15:18:37.089,,,,592.0,
2021-07-26 15:18:38.454,,653.0,,,
2021-07-26 15:18:39.872,665.0,,,,
2021-07-26 15:18:42.935,,,,,4416.0
2021-07-26 15:18:44.867,665.0,,,,
2021-07-26 15:18:45.014,,653.0,,,
2021-07-26 15:18:45.283,,,,592.0,
2021-07-26 15:18:48.945,,,,,4455.0
2021-07-26 15:18:49.859,664.0,,,,
2021-07-26 15:18:51.574,,655.0,,,
2021-07-26 15:18:53.479,,,,591.0,
2021-07-26 15:18:54.850,664.0,,,,
2021-07-26 15:18:54.957,,,,,4455.0
2021-07-26 15:18:58.134,,655.0,,,
2021-07-26 15:18:59.844,664.0,,,,
2021-07-26 15:19:00.970,,,,,4416.0
2021-07-26 15:19:01.669,,,,591.0,
2021-07-26 15:19:04.694,,654.0,,,
2021-07-26 15:19:04.836,664.0,,,,
2021-07-26 15:19:06.985,,,,,4455.0
2021-07-26 15:19:09.814,664.0,,,,
2021-07-26 15:19:09.863,,,,591.0,
2021-07-26 15:19:11.254,,653.0,,,
2021-07-26 15:19:12.998,,,,,4416.0
2021-07-26 15:19:14.814,664.0,,,,
2021-07-26 15:19:17.814,,652.0,,,
2021-07-26 15:19:18.057,,,,592.0,
2021-07-26 15:19:19.012,,,,,4341.0
2021-07-26 15:19:19.807,664.0,,,,
2021-07-26 15:19:24.374,,650.0,,,
2021-07-26 15:19:24.801,664.0,,,,
2021-07-26 15:19:25.025,,,,,4375.0
2021-07-26 15:19:26.253,,,,593.0,
2021-07-26 15:19:29.792,664.0,,,,
2021-07-26 15:19:30.934,,649.0,,,
2021-07-26 15:19:31.038,,,,,4375.0
2021-07-26 15:19:34.444,,,,592.0,
2021-07-26 15:19:34.781,664.0,,,,
2021-07-26 15:19:37.054,,,,,4305.0
2021-07-26 15:19:39.777,664.0,,,,
2021-07-26 15:19:42.665,,,,593.0,
2021-07-26 15:19:43.053,,,,,4341.0
2021-07-26 15:19:44.054,,646.0,,,
2021-07-26 15:19:44.768,664.0,,,,
2021-07-26 15:19:49.066,,,,,4305.0
2021-07-26 15:19:49.762,664.0,,,,
2021-07-26 15:19:50.614,,644.0,,,
2021-07-26 15:19:50.830,,,,592.0,
2021-07-26 15:19:54.750,664.0,,,,
2021-07-26 15:19:55.078,,,,,4264.0
2021-07-26 15:19:57.175,,644.0,,,
2021-07-26 15:19:59.027,,,,592.0,
2021-07-26 15:19:59.748,663.0,,,,
2021-07-26 15:20:01.089,,,,,4341.0
2021-07-26 15:20:03.735,,641.0,,,
2021-07-26 15:20:04.740,663.0,,,,
2021-07-26 15:20:07.114,,,,,4341.0
2021-07-26 15:20:07.216,,,,591.0,
2021-07-26 15:20:09.725,662.0,,,,
2021-07-26 15:20:10.294,,641.0,,,
2021-07-26 15:20:13.130,,,,,4305.0
2021-07-26 15:20:14.717,663.0,,,,
2021-07-26 15:20:15.415,,,,591.0,
2021-07-26 15:20:16.854,,640.0,,,
2021-07-26 15:20:19.144,,,,,4264.0
2021-07-26 15:20:19.716,662.0,,,,
2021-07-26 15:20:23.415,,642.0,,,
2021-07-26 15:20:23.599,,,,590.0,
2021-07-26 15:20:24.709,662.0,,,,
2021-07-26 15:20:25.161,,,,,4305.0
2021-07-26 15:20:29.688,662.0,,,,
2021-07-26 15:20:29.975,,641.0,,,
2021-07-26 15:20:31.178,,,,,4305.0
2021-07-26 15:20:31.792,,,,590.0,
2021-07-26 15:20:34.693,662.0,,,,
2021-07-26 15:20:36.534,,642.0,,,
2021-07-26 15:20:37.186,,,,,4305.0
2021-07-26 15:20:39.686,662.0,,,,
2021-07-26 15:20:39.988,,,,589.0,
2021-07-26 15:20:43.095,,644.0,,,
2021-07-26 15:20:43.198,,,,,4305.0
2021-07-26 15:20:44.677,662.0,,,,
2021-07-26 15:20:48.183,,,,588.0,
2021-07-26 15:20:49.215,,,,,4341.0
2021-07-26 15:20:49.676,662.0,,,,
2021-07-26 15:20:54.660,662.0,,,,
2021-07-26 15:20:55.218,,,,,4305.0
2021-07-26 15:20:56.215,,645.0,,,
2021-07-26 15:20:56.374,,,,588.0,
2021-07-26 15:20:59.721,662.0,,,,
2021-07-26 15:21:01.231,,,,,4341.0
2021-07-26 15:21:02.775,,645.0,,,
2021-07-26 15:21:04.572,,,,588.0,
2021-07-26 15:21:04.646,662.0,,,,
2021-07-26 15:21:07.249,,,,,4341.0
2021-07-26 15:21:09.335,,646.0,,,
2021-07-26 15:21:09.626,662.0,,,,
2021-07-26 15:21:12.760,,,,587.0,
2021-07-26 15:21:13.263,,,,,4305.0
2021-07-26 15:21:14.630,661.0,,,,
2021-07-26 15:21:15.895,,646.0,,,
2021-07-26 15:21:19.277,,,,,4305.0
2021-07-26 15:21:19.622,661.0,,,,
2021-07-26 15:21:20.952,,,,586.0,
2021-07-26 15:21:22.455,,645.0,,,
2021-07-26 15:21:24.612,661.0,,,,
2021-07-26 15:21:25.288,,,,,4341.0
2021-07-26 15:21:29.015,,646.0,,,
2021-07-26 15:21:29.147,,,,587.0,
2021-07-26 15:21:29.600,661.0,,,,
2021-07-26 15:21:31.302,,,,,4305.0
2021-07-26 15:21:34.596,661.0,,,,
2021-07-26 15:21:35.575,,646.0,,,
2021-07-26 15:21:37.318,,,,,4341.0
2021-07-26 15:21:37.343,,,,586.0,
2021-07-26 15:21:39.595,661.0,,,,
2021-07-26 15:21:42.135,,644.0,,,
2021-07-26 15:21:43.349,,,,,4305.0
2021-07-26 15:21:44.581,660.0,,,,
2021-07-26 15:21:45.537,,,,585.0,
2021-07-26 15:21:48.695,,644.0,,,
2021-07-26 15:21:49.359,,,,,4305.0
2021-07-26 15:21:49.570,660.0,,,,
2021-07-26 15:21:53.728,,,,586.0,
2021-07-26 15:21:54.562,661.0,,,,
2021-07-26 15:21:55.257,,644.0,,,
2021-07-26 15:21:55.370,,,,,4305.0
2021-07-26 15:21:59.557,660.0,,,,
2021-07-26 15:22:01.387,,,,,4305.0
2021-07-26 15:22:01.921,,,,586.0,
2021-07-26 15:22:04.548,660.0,,,,
2021-07-26 15:22:07.390,,,,,4305.0
2021-07-26 15:22:08.375,,645.0,,,
2021-07-26 15:22:09.539,659.0,,,,
2021-07-26 15:22:10.115,,,,586.0,
2021-07-26 15:22:13.403,,,,,4305.0
2021-07-26 15:22:14.527,659.0,,,,
2021-07-26 15:22:14.935,,644.0,,,
2021-07-26 15:22:18.306,,,,586.0,
2021-07-26 15:22:19.415,,,,,4305.0
2021-07-26 15:22:19.511,659.0,,,,
2021-07-26 15:22:21.496,,643.0,,,
2021-07-26 15:22:24.514,659.0,,,,
2021-07-26 15:22:25.434,,,,,4305.0
2021-07-26 15:22:26.501,,,,586.0,
2021-07-26 15:22:28.056,,643.0,,,
2021-07-26 15:22:29.488,659.0,,,,
2021-07-26 15:22:31.449,,,,,4305.0
2021-07-26 15:22:34.482,659.0,,,,
2021-07-26 15:22:34.616,,644.0,,,
2021-07-26 15:22:34.694,,,,586.0,
2021-07-26 15:22:37.464,,,,,4305.0
2021-07-26 15:22:39.485,658.0,,,,
2021-07-26 15:22:41.176,,645.0,,,
2021-07-26 15:22:42.887,,,,585.0,
2021-07-26 15:22:43.478,,,,,4341.0
2021-07-26 15:22:44.479,659.0,,,,
2021-07-26 15:22:47.736,,644.0,,,
2021-07-26 15:22:49.462,659.0,,,,
2021-07-26 15:22:49.494,,,,,4305.0
2021-07-26 15:22:51.081,,,,585.0,
2021-07-26 15:22:54.296,,644.0,,,
2021-07-26 15:22:54.459,658.0,,,,
2021-07-26 15:22:55.521,,,,,4305.0
2021-07-26 15:22:59.274,,,,585.0,
2021-07-26 15:22:59.442,659.0,,,,
2021-07-26 15:23:00.857,,645.0,,,
2021-07-26 15:23:01.536,,,,,4305.0
2021-07-26 15:23:04.441,659.0,,,,
2021-07-26 15:23:07.416,,643.0,,,
2021-07-26 15:23:07.471,,,,585.0,
2021-07-26 15:23:07.549,,,,,4305.0
