ts,cdm4160,cjmcu811,sen0219,t3022,mh-z14a,sen0220,s8lp
2021-06-30 09:03:14.464,,,521.0,459.0,-1.0,,
2021-06-30 09:03:17.082,,3889.0,,,,,
2021-06-30 09:03:18.162,294.0,,,,,,
2021-06-30 09:03:18.677,,,,,,403.0,
2021-06-30 09:03:23.118,,3889.0,,,,,
2021-06-30 09:03:24.726,295.0,,,,,,
2021-06-30 09:03:25.238,,,,,,405.0,
2021-06-30 09:03:29.146,,3889.0,,,,,
2021-06-30 09:03:30.046,,,862.0,457.0,-1.0,,
2021-06-30 09:03:31.282,290.0,,,,,,
2021-06-30 09:03:31.797,,,,,,404.0,
2021-06-30 09:03:35.179,,3889.0,,,,,
2021-06-30 09:03:37.842,281.0,,,,,,
2021-06-30 09:03:38.357,,,,,,405.0,
2021-06-30 09:03:41.207,,3889.0,,,,,
2021-06-30 09:03:44.403,270.0,,,,,,
2021-06-30 09:03:44.918,,,,,,404.0,
2021-06-30 09:03:45.632,,,521.0,456.0,-1.0,,
2021-06-30 09:03:47.241,,3889.0,,,,,
2021-06-30 09:03:50.972,298.0,,,,,,
2021-06-30 09:03:51.487,,,,,,402.0,
2021-06-30 09:03:53.271,,3889.0,,,,,
2021-06-30 09:03:57.542,331.0,,,,,,
2021-06-30 09:03:58.058,,,,,,402.0,
2021-06-30 09:03:59.306,,3889.0,,,,,
2021-06-30 09:04:01.598,,,812.0,456.0,-1.0,,
2021-06-30 09:04:04.102,295.0,,,,,,
2021-06-30 09:04:04.618,,,,,,403.0,
2021-06-30 09:04:05.341,,3889.0,,,,,
2021-06-30 09:04:10.662,329.0,,,,,,
2021-06-30 09:04:11.177,,,,,,402.0,
2021-06-30 09:04:11.372,,3873.0,,,,,
2021-06-30 09:04:17.166,,,662.0,455.0,-1.0,,
2021-06-30 09:04:17.235,289.0,,,,,,
2021-06-30 09:04:17.405,,3889.0,,,,,
2021-06-30 09:04:23.410,,3873.0,,,,,
2021-06-30 09:04:23.793,309.0,,,,,,
2021-06-30 09:04:24.308,,,,,,404.0,
2021-06-30 09:04:29.443,,3889.0,,,,,
2021-06-30 09:04:30.363,272.0,,,,,,
2021-06-30 09:04:30.878,,,,,,405.0,
2021-06-30 09:04:32.723,,,862.0,455.0,-1.0,,
2021-06-30 09:04:35.470,,3889.0,,,,,
2021-06-30 09:04:36.933,322.0,,,,,,
2021-06-30 09:04:37.448,,,,,,405.0,
2021-06-30 09:04:41.500,,3873.0,,,,,
2021-06-30 09:04:43.492,295.0,,,,,,
2021-06-30 09:04:44.007,,,,,,405.0,
2021-06-30 09:04:47.548,,3873.0,,,,,
2021-06-30 09:04:48.291,,,531.0,456.0,-1.0,,
2021-06-30 09:04:50.051,321.0,,,,,,
2021-06-30 09:04:50.566,,,,,,404.0,
2021-06-30 09:04:53.588,,3889.0,,,,,
2021-06-30 09:04:56.621,298.0,,,,,,
2021-06-30 09:04:57.137,,,,,,404.0,
2021-06-30 09:04:59.616,,3889.0,,,,,
2021-06-30 09:05:03.180,315.0,,,,,,
2021-06-30 09:05:03.695,,,,,,402.0,
2021-06-30 09:05:04.359,,,871.0,457.0,-1.0,,
2021-06-30 09:05:05.646,,3873.0,,,,,
2021-06-30 09:05:09.741,281.0,,,,,,
2021-06-30 09:05:10.255,,,,,,401.0,
2021-06-30 09:05:11.681,,3873.0,,,,,
2021-06-30 09:05:16.300,296.0,,,,,,
2021-06-30 09:05:16.816,,,,,,401.0,
2021-06-30 09:05:17.708,,3889.0,,,,,
2021-06-30 09:05:19.984,,,662.0,456.0,-1.0,,
2021-06-30 09:05:22.860,295.0,,,,,,
2021-06-30 09:05:23.376,,,,,,400.0,
2021-06-30 09:05:23.740,,3889.0,,,,,
2021-06-30 09:05:29.430,318.0,,,,,,
2021-06-30 09:05:29.767,,3889.0,,,,,
2021-06-30 09:05:35.553,,,843.0,456.0,-1.0,,
2021-06-30 09:05:35.771,,3889.0,,,,,
2021-06-30 09:05:35.990,296.0,,,,,,
2021-06-30 09:05:36.506,,,,,,400.0,
2021-06-30 09:05:41.800,,3889.0,,,,,
2021-06-30 09:05:42.551,319.0,,,,,,
2021-06-30 09:05:43.066,,,,,,402.0,
2021-06-30 09:05:47.831,,3889.0,,,,,
2021-06-30 09:05:49.111,291.0,,,,,,
2021-06-30 09:05:49.628,,,,,,402.0,
2021-06-30 09:05:51.106,,,540.0,456.0,-1.0,,
2021-06-30 09:05:53.861,,3889.0,,,,,
2021-06-30 09:05:55.670,304.0,,,,,,
2021-06-30 09:05:56.185,,,,,,402.0,
2021-06-30 09:05:59.891,,3889.0,,,,,
2021-06-30 09:06:02.230,272.0,,,,,,
2021-06-30 09:06:02.745,,,,,,402.0,
2021-06-30 09:06:05.920,,3889.0,,,,,
2021-06-30 09:06:06.780,,,771.0,457.0,-1.0,,
2021-06-30 09:06:08.800,320.0,,,,,,
2021-06-30 09:06:09.317,,,,,,403.0,
2021-06-30 09:06:11.948,,3889.0,,,,,
2021-06-30 09:06:15.372,295.0,,,,,,
2021-06-30 09:06:15.885,,,,,,403.0,
2021-06-30 09:06:17.985,,3889.0,,,,,
2021-06-30 09:06:21.940,321.0,,,,,,
2021-06-30 09:06:22.418,,,590.0,458.0,-1.0,,
2021-06-30 09:06:22.455,,,,,,403.0,
2021-06-30 09:06:24.017,,3889.0,,,,,
2021-06-30 09:06:28.500,296.0,,,,,,
2021-06-30 09:06:29.015,,,,,,402.0,
2021-06-30 09:06:30.047,,3889.0,,,,,
2021-06-30 09:06:35.070,317.0,,,,,,
2021-06-30 09:06:35.585,,,,,,401.0,
2021-06-30 09:06:36.078,,3889.0,,,,,
2021-06-30 09:06:38.016,,,803.0,459.0,-1.0,,
2021-06-30 09:06:41.630,281.0,,,,,,
2021-06-30 09:06:42.106,,3889.0,,,,,
2021-06-30 09:06:48.109,,3889.0,,,,,
2021-06-30 09:06:48.190,271.0,,,,,,
2021-06-30 09:06:48.705,,,,,,403.0,
2021-06-30 09:06:53.625,,,1003.0,459.0,-1.0,,
2021-06-30 09:06:54.142,,3889.0,,,,,
2021-06-30 09:06:54.760,294.0,,,,,,
2021-06-30 09:06:55.275,,,,,,403.0,
2021-06-30 09:07:00.173,,3889.0,,,,,
2021-06-30 09:07:01.329,296.0,,,,,,
2021-06-30 09:07:01.845,,,,,,401.0,
2021-06-30 09:07:06.204,,3889.0,,,,,
2021-06-30 09:07:07.889,296.0,,,,,,
2021-06-30 09:07:08.405,,,,,,399.0,
2021-06-30 09:07:09.360,,,834.0,458.0,-1.0,,
2021-06-30 09:07:12.236,,3889.0,,,,,
2021-06-30 09:07:14.449,296.0,,,,,,
2021-06-30 09:07:14.964,,,,,,398.0,
2021-06-30 09:07:18.268,,3889.0,,,,,
2021-06-30 09:07:21.010,293.0,,,,,,
2021-06-30 09:07:21.525,,,,,,398.0,
2021-06-30 09:07:24.297,,3889.0,,,,,
2021-06-30 09:07:25.013,,,509.0,460.0,-1.0,,
2021-06-30 09:07:27.569,281.0,,,,,,
2021-06-30 09:07:28.084,,,,,,399.0,
2021-06-30 09:07:30.336,,3889.0,,,,,
2021-06-30 09:07:34.150,306.0,,,,,,
2021-06-30 09:07:34.664,,,,,,400.0,
2021-06-30 09:07:36.376,,3889.0,,,,,
2021-06-30 09:07:40.605,,,793.0,459.0,-1.0,,
2021-06-30 09:07:40.801,296.0,,,,,,
2021-06-30 09:07:41.316,,,,,,401.0,
2021-06-30 09:07:42.407,,3889.0,,,,,
2021-06-30 09:07:47.358,317.0,,,,,,
2021-06-30 09:07:47.874,,,,,,401.0,
2021-06-30 09:07:48.439,,3889.0,,,,,
2021-06-30 09:07:53.919,293.0,,,,,,
2021-06-30 09:07:54.434,,,,,,400.0,
2021-06-30 09:07:54.476,,3889.0,,,,,
2021-06-30 09:07:56.159,,,571.0,458.0,-1.0,,
2021-06-30 09:08:00.478,317.0,,,,,,
2021-06-30 09:08:00.523,,3889.0,,,,,
2021-06-30 09:08:06.524,,3889.0,,,,,
2021-06-30 09:08:07.039,291.0,,,,,,
2021-06-30 09:08:07.554,,,,,,400.0,
2021-06-30 09:08:11.709,,,871.0,458.0,-1.0,,
2021-06-30 09:08:12.553,,3889.0,,,,,
2021-06-30 09:08:13.598,305.0,,,,,,
2021-06-30 09:08:14.113,,,,,,400.0,
2021-06-30 09:08:18.587,,3889.0,,,,,
2021-06-30 09:08:20.158,272.0,,,,,,
2021-06-30 09:08:20.673,,,,,,401.0,
2021-06-30 09:08:24.612,,3889.0,,,,,
2021-06-30 09:08:26.719,320.0,,,,,,
2021-06-30 09:08:27.233,,,,,,399.0,
2021-06-30 09:08:27.390,,,571.0,458.0,-1.0,,
2021-06-30 09:08:30.645,,3889.0,,,,,
2021-06-30 09:08:33.288,295.0,,,,,,
2021-06-30 09:08:33.802,,,,,,398.0,
2021-06-30 09:08:36.682,,3889.0,,,,,
2021-06-30 09:08:39.847,318.0,,,,,,
2021-06-30 09:08:40.362,,,,,,398.0,
2021-06-30 09:08:42.713,,3889.0,,,,,
2021-06-30 09:08:43.059,,,793.0,457.0,-1.0,,
2021-06-30 09:08:46.417,294.0,,,,,,
2021-06-30 09:08:46.932,,,,,,396.0,
2021-06-30 09:08:48.743,,3889.0,,,,,
2021-06-30 09:08:52.976,315.0,,,,,,
2021-06-30 09:08:53.493,,,,,,397.0,
2021-06-30 09:08:54.774,,3889.0,,,,,
2021-06-30 09:08:58.650,,,731.0,458.0,-1.0,,
2021-06-30 09:08:59.537,282.0,,,,,,
2021-06-30 09:09:00.052,,,,,,398.0,
2021-06-30 09:09:00.810,,3889.0,,,,,
2021-06-30 09:09:06.098,298.0,,,,,,
2021-06-30 09:09:06.613,,,,,,397.0,
2021-06-30 09:09:06.840,,3889.0,,,,,
2021-06-30 09:09:12.659,290.0,,,,,,
2021-06-30 09:09:12.872,,3889.0,,,,,
2021-06-30 09:09:14.245,,,843.0,457.0,-1.0,,
2021-06-30 09:09:18.876,,3889.0,,,,,
2021-06-30 09:09:19.220,315.0,,,,,,
2021-06-30 09:09:19.736,,,,,,398.0,
2021-06-30 09:09:24.907,,3889.0,,,,,
2021-06-30 09:09:25.790,292.0,,,,,,
2021-06-30 09:09:26.304,,,,,,397.0,
2021-06-30 09:09:29.807,,,581.0,455.0,-1.0,,
2021-06-30 09:09:30.936,,3889.0,,,,,
2021-06-30 09:09:32.349,317.0,,,,,,
2021-06-30 09:09:32.864,,,,,,397.0,
2021-06-30 09:09:36.973,,3889.0,,,,,
2021-06-30 09:09:38.914,293.0,,,,,,
2021-06-30 09:09:39.425,,,,,,397.0,
2021-06-30 09:09:43.001,,3873.0,,,,,
2021-06-30 09:09:45.420,,,803.0,454.0,-1.0,,
2021-06-30 09:09:45.479,283.0,,,,,,
2021-06-30 09:09:45.994,,,,,,398.0,
2021-06-30 09:09:49.027,,3889.0,,,,,
2021-06-30 09:09:52.039,274.0,,,,,,
2021-06-30 09:09:52.554,,,,,,398.0,
2021-06-30 09:09:55.058,,3889.0,,,,,
2021-06-30 09:09:58.599,293.0,,,,,,
2021-06-30 09:09:59.115,,,,,,398.0,
2021-06-30 09:10:01.090,,3889.0,,,,,
2021-06-30 09:10:01.565,,,521.0,454.0,-1.0,,
2021-06-30 09:10:05.159,291.0,,,,,,
2021-06-30 09:10:05.674,,,,,,399.0,
2021-06-30 09:10:07.116,,3889.0,,,,,
2021-06-30 09:10:11.719,292.0,,,,,,
2021-06-30 09:10:12.234,,,,,,400.0,
2021-06-30 09:10:13.148,,3889.0,,,,,
2021-06-30 09:10:17.148,,,781.0,454.0,-1.0,,
2021-06-30 09:10:18.279,290.0,,,,,,
2021-06-30 09:10:18.794,,,,,,401.0,
2021-06-30 09:10:19.176,,3889.0,,,,,
2021-06-30 09:10:24.840,290.0,,,,,,
2021-06-30 09:10:25.206,,3889.0,,,,,
2021-06-30 09:10:31.210,,3889.0,,,,,
2021-06-30 09:10:31.399,280.0,,,,,,
2021-06-30 09:10:31.915,,,,,,402.0,
2021-06-30 09:10:32.700,,,531.0,454.0,-1.0,,
2021-06-30 09:10:37.241,,3889.0,,,,,
2021-06-30 09:10:37.970,271.0,,,,,,
2021-06-30 09:10:38.485,,,,,,402.0,
2021-06-30 09:10:43.267,,3889.0,,,,,
2021-06-30 09:10:44.530,317.0,,,,,,
2021-06-30 09:10:45.045,,,,,,403.0,
2021-06-30 09:10:48.274,,,1065.0,454.0,-1.0,,
2021-06-30 09:10:49.300,,3889.0,,,,,
2021-06-30 09:10:51.090,292.0,,,,,,
2021-06-30 09:10:51.605,,,,,,402.0,
2021-06-30 09:10:55.335,,3889.0,,,,,
2021-06-30 09:10:57.660,321.0,,,,,,
2021-06-30 09:10:58.175,,,,,,401.0,
2021-06-30 09:11:01.371,,3889.0,,,,,
2021-06-30 09:11:04.220,291.0,,,,,,
2021-06-30 09:11:04.353,,,612.0,454.0,-1.0,,
2021-06-30 09:11:04.737,,,,,,400.0,
2021-06-30 09:11:07.400,,3889.0,,,,,
2021-06-30 09:11:10.780,321.0,,,,,,
2021-06-30 09:11:11.295,,,,,,399.0,
2021-06-30 09:11:13.448,,3889.0,,,,,
2021-06-30 09:11:17.340,281.0,,,,,,
2021-06-30 09:11:17.855,,,,,,399.0,
2021-06-30 09:11:19.481,,3889.0,,,,,
2021-06-30 09:11:19.923,,,943.0,455.0,-1.0,,
2021-06-30 09:11:23.900,301.0,,,,,,
2021-06-30 09:11:24.415,,,,,,399.0,
2021-06-30 09:11:25.518,,3889.0,,,,,
2021-06-30 09:11:30.470,290.0,,,,,,
2021-06-30 09:11:30.985,,,,,,400.0,
2021-06-30 09:11:31.548,,3889.0,,,,,
2021-06-30 09:11:35.492,,,631.0,455.0,-1.0,,
2021-06-30 09:11:37.029,317.0,,,,,,
2021-06-30 09:11:37.545,,,,,,400.0,
2021-06-30 09:11:37.574,,3889.0,,,,,
2021-06-30 09:11:43.578,,3889.0,,,,,
2021-06-30 09:11:43.589,293.0,,,,,,
2021-06-30 09:11:44.105,,,,,,400.0,
2021-06-30 09:11:49.608,,3889.0,,,,,
2021-06-30 09:11:50.150,316.0,,,,,,
2021-06-30 09:11:50.665,,,,,,399.0,
2021-06-30 09:11:51.084,,,821.0,455.0,-1.0,,
2021-06-30 09:11:55.641,,3914.0,,,,,
2021-06-30 09:11:56.710,293.0,,,,,,
2021-06-30 09:11:57.225,,,,,,399.0,
2021-06-30 09:12:01.669,,3889.0,,,,,
2021-06-30 09:12:03.280,304.0,,,,,,
2021-06-30 09:12:03.795,,,,,,399.0,
2021-06-30 09:12:06.761,,,600.0,456.0,-1.0,,
2021-06-30 09:12:07.707,,3889.0,,,,,
2021-06-30 09:12:09.840,273.0,,,,,,
2021-06-30 09:12:10.355,,,,,,397.0,
2021-06-30 09:12:13.735,,3889.0,,,,,
2021-06-30 09:12:16.401,317.0,,,,,,
2021-06-30 09:12:16.915,,,,,,396.0,
2021-06-30 09:12:19.766,,3889.0,,,,,
2021-06-30 09:12:22.338,,,862.0,457.0,-1.0,,
2021-06-30 09:12:22.959,294.0,,,,,,
2021-06-30 09:12:23.475,,,,,,397.0,
2021-06-30 09:12:25.802,,3889.0,,,,,
2021-06-30 09:12:29.530,317.0,,,,,,
2021-06-30 09:12:30.045,,,,,,399.0,
2021-06-30 09:12:31.836,,3889.0,,,,,
2021-06-30 09:12:36.089,294.0,,,,,,
2021-06-30 09:12:36.605,,,,,,399.0,
2021-06-30 09:12:37.867,,3889.0,,,,,
2021-06-30 09:12:37.898,,,631.0,457.0,-1.0,,
2021-06-30 09:12:42.649,317.0,,,,,,
2021-06-30 09:12:43.165,,,,,,398.0,
2021-06-30 09:12:43.897,,3889.0,,,,,
2021-06-30 09:12:49.209,280.0,,,,,,
2021-06-30 09:12:49.725,,,,,,399.0,
2021-06-30 09:12:49.926,,3889.0,,,,,
2021-06-30 09:12:53.458,,,984.0,455.0,-1.0,,
2021-06-30 09:12:55.769,296.0,,,,,,
2021-06-30 09:12:55.957,,3889.0,,,,,
2021-06-30 09:13:01.962,,3889.0,,,,,
2021-06-30 09:13:02.339,288.0,,,,,,
2021-06-30 09:13:02.855,,,,,,400.0,
2021-06-30 09:13:07.997,,3889.0,,,,,
2021-06-30 09:13:08.899,321.0,,,,,,
2021-06-30 09:13:09.135,,,671.0,456.0,-1.0,,
2021-06-30 09:13:09.414,,,,,,401.0,
2021-06-30 09:13:14.027,,3889.0,,,,,
2021-06-30 09:13:15.460,295.0,,,,,,
2021-06-30 09:13:15.974,,,,,,402.0,
2021-06-30 09:13:20.055,,3873.0,,,,,
2021-06-30 09:13:22.020,318.0,,,,,,
2021-06-30 09:13:22.535,,,,,,401.0,
2021-06-30 09:13:24.783,,,550.0,456.0,-1.0,,
2021-06-30 09:13:26.086,,3889.0,,,,,
2021-06-30 09:13:28.579,295.0,,,,,,
2021-06-30 09:13:29.094,,,,,,401.0,
2021-06-30 09:13:32.117,,3889.0,,,,,
2021-06-30 09:13:35.140,306.0,,,,,,
2021-06-30 09:13:35.655,,,,,,400.0,
2021-06-30 09:13:38.151,,3889.0,,,,,
2021-06-30 09:13:40.429,,,1075.0,456.0,-1.0,,
2021-06-30 09:13:41.699,276.0,,,,,,
2021-06-30 09:13:42.214,,,,,,399.0,
2021-06-30 09:13:44.184,,3889.0,,,,,
2021-06-30 09:13:48.259,290.0,,,,,,
2021-06-30 09:13:48.774,,,,,,401.0,
2021-06-30 09:13:50.214,,3873.0,,,,,
2021-06-30 09:13:54.819,295.0,,,,,,
2021-06-30 09:13:55.334,,,,,,400.0,
2021-06-30 09:13:56.031,,,821.0,457.0,-1.0,,
2021-06-30 09:13:56.246,,3889.0,,,,,
2021-06-30 09:14:01.389,296.0,,,,,,
2021-06-30 09:14:01.904,,,,,,399.0,
2021-06-30 09:14:02.280,,3889.0,,,,,
2021-06-30 09:14:07.949,296.0,,,,,,
2021-06-30 09:14:08.311,,3889.0,,,,,
2021-06-30 09:14:11.630,,,550.0,456.0,-1.0,,
2021-06-30 09:14:14.314,,3889.0,,,,,
2021-06-30 09:14:14.509,296.0,,,,,,
2021-06-30 09:14:15.025,,,,,,399.0,
2021-06-30 09:14:20.346,,3889.0,,,,,
2021-06-30 09:14:21.069,281.0,,,,,,
2021-06-30 09:14:21.585,,,,,,400.0,
2021-06-30 09:14:26.378,,3889.0,,,,,
2021-06-30 09:14:27.321,,,1084.0,456.0,-1.0,,
2021-06-30 09:14:27.629,277.0,,,,,,
2021-06-30 09:14:28.144,,,,,,400.0,
2021-06-30 09:14:32.413,,3889.0,,,,,
2021-06-30 09:14:34.189,317.0,,,,,,
2021-06-30 09:14:34.705,,,,,,400.0,
2021-06-30 09:14:38.446,,3889.0,,,,,
2021-06-30 09:14:40.749,298.0,,,,,,
2021-06-30 09:14:41.264,,,,,,399.0,
2021-06-30 09:14:42.982,,,521.0,457.0,-1.0,,
2021-06-30 09:14:44.481,,3889.0,,,,,
2021-06-30 09:14:47.309,330.0,,,,,,
2021-06-30 09:14:47.824,,,,,,401.0,
2021-06-30 09:14:50.509,,3889.0,,,,,
2021-06-30 09:14:53.869,296.0,,,,,,
2021-06-30 09:14:54.384,,,,,,401.0,
2021-06-30 09:14:56.540,,3889.0,,,,,
2021-06-30 09:14:58.599,,,893.0,456.0,-1.0,,
2021-06-30 09:15:00.429,331.0,,,,,,
2021-06-30 09:15:00.944,,,,,,401.0,
2021-06-30 09:15:02.568,,3889.0,,,,,
2021-06-30 09:15:06.989,282.0,,,,,,
2021-06-30 09:15:07.504,,,,,,400.0,
2021-06-30 09:15:08.599,,3889.0,,,,,
2021-06-30 09:15:13.549,306.0,,,,,,
2021-06-30 09:15:14.064,,,,,,400.0,
2021-06-30 09:15:14.174,,,662.0,456.0,-1.0,,
2021-06-30 09:15:14.630,,3889.0,,,,,
2021-06-30 09:15:20.109,286.0,,,,,,
2021-06-30 09:15:20.624,,,,,,400.0,
2021-06-30 09:15:20.661,,3889.0,,,,,
2021-06-30 09:15:26.665,,3889.0,,,,,
2021-06-30 09:15:26.678,322.0,,,,,,
2021-06-30 09:15:27.194,,,,,,401.0,
2021-06-30 09:15:29.766,,,912.0,457.0,-1.0,,
2021-06-30 09:15:32.695,,3889.0,,,,,
2021-06-30 09:15:33.239,296.0,,,,,,
2021-06-30 09:15:33.754,,,,,,402.0,
2021-06-30 09:15:38.726,,3889.0,,,,,
2021-06-30 09:15:39.809,322.0,,,,,,
2021-06-30 09:15:40.324,,,,,,402.0,
2021-06-30 09:15:44.755,,3889.0,,,,,
2021-06-30 09:15:45.351,,,521.0,458.0,-1.0,,
2021-06-30 09:15:46.379,295.0,,,,,,
2021-06-30 09:15:46.894,,,,,,404.0,
2021-06-30 09:15:50.785,,3889.0,,,,,
2021-06-30 09:15:52.939,306.0,,,,,,
2021-06-30 09:15:53.454,,,,,,404.0,
2021-06-30 09:15:56.824,,3889.0,,,,,
2021-06-30 09:15:59.498,277.0,,,,,,
2021-06-30 09:16:00.014,,,,,,403.0,
2021-06-30 09:16:01.412,,,834.0,458.0,-1.0,,
2021-06-30 09:16:02.858,,3889.0,,,,,
2021-06-30 09:16:06.071,309.0,,,,,,
2021-06-30 09:16:06.584,,,,,,402.0,
2021-06-30 09:16:08.893,,3889.0,,,,,
2021-06-30 09:16:12.629,295.0,,,,,,
2021-06-30 09:16:13.146,,,,,,402.0,
2021-06-30 09:16:14.920,,3889.0,,,,,
2021-06-30 09:16:17.056,,,871.0,459.0,-1.0,,
2021-06-30 09:16:19.189,319.0,,,,,,
2021-06-30 09:16:19.704,,,,,,402.0,
2021-06-30 09:16:20.950,,3914.0,,,,,
2021-06-30 09:16:25.759,293.0,,,,,,
2021-06-30 09:16:26.274,,,,,,402.0,
2021-06-30 09:16:26.980,,3889.0,,,,,
2021-06-30 09:16:32.319,318.0,,,,,,
2021-06-30 09:16:32.651,,,531.0,458.0,-1.0,,
2021-06-30 09:16:32.835,,,,,,401.0,
2021-06-30 09:16:33.013,,3889.0,,,,,
2021-06-30 09:16:38.892,281.0,,,,,,
2021-06-30 09:16:39.044,,3889.0,,,,,
2021-06-30 09:16:45.049,,3889.0,,,,,
2021-06-30 09:16:45.452,302.0,,,,,,
2021-06-30 09:16:45.968,,,,,,402.0,
2021-06-30 09:16:48.263,,,943.0,457.0,-1.0,,
2021-06-30 09:16:51.078,,3889.0,,,,,
2021-06-30 09:16:52.012,280.0,,,,,,
2021-06-30 09:16:52.528,,,,,,403.0,
2021-06-30 09:16:57.109,,3889.0,,,,,
2021-06-30 09:16:58.572,317.0,,,,,,
2021-06-30 09:16:59.088,,,,,,403.0,
2021-06-30 09:17:03.140,,3889.0,,,,,
2021-06-30 09:17:04.430,,,531.0,457.0,-1.0,,
2021-06-30 09:17:05.133,295.0,,,,,,
2021-06-30 09:17:05.648,,,,,,403.0,
2021-06-30 09:17:09.172,,3889.0,,,,,
2021-06-30 09:17:11.693,318.0,,,,,,
2021-06-30 09:17:12.208,,,,,,402.0,
2021-06-30 09:17:15.206,,3889.0,,,,,
2021-06-30 09:17:18.253,295.0,,,,,,
2021-06-30 09:17:18.768,,,,,,402.0,
2021-06-30 09:17:20.027,,,521.0,457.0,-1.0,,
2021-06-30 09:17:21.235,,3889.0,,,,,
2021-06-30 09:17:24.829,305.0,,,,,,
2021-06-30 09:17:25.338,,,,,,401.0,
2021-06-30 09:17:27.265,,3889.0,,,,,
2021-06-30 09:17:31.383,277.0,,,,,,
2021-06-30 09:17:31.898,,,,,,401.0,
2021-06-30 09:17:33.305,,3889.0,,,,,
2021-06-30 09:17:35.616,,,903.0,457.0,-1.0,,
2021-06-30 09:17:37.943,282.0,,,,,,
2021-06-30 09:17:38.458,,,,,,401.0,
2021-06-30 09:17:39.340,,3889.0,,,,,
2021-06-30 09:17:44.502,296.0,,,,,,
2021-06-30 09:17:45.018,,,,,,401.0,
2021-06-30 09:17:45.375,,3889.0,,,,,
2021-06-30 09:17:51.063,294.0,,,,,,
2021-06-30 09:17:51.172,,,521.0,456.0,-1.0,,
2021-06-30 09:17:51.408,,3889.0,,,,,
2021-06-30 09:17:57.411,,3889.0,,,,,
2021-06-30 09:17:57.623,294.0,,,,,,
2021-06-30 09:17:58.139,,,,,,402.0,
2021-06-30 09:18:03.443,,3889.0,,,,,
2021-06-30 09:18:04.182,294.0,,,,,,
2021-06-30 09:18:04.698,,,,,,403.0,
2021-06-30 09:18:06.929,,,912.0,456.0,-1.0,,
2021-06-30 09:18:09.481,,3889.0,,,,,
2021-06-30 09:18:10.753,285.0,,,,,,
2021-06-30 09:18:11.268,,,,,,403.0,
2021-06-30 09:18:15.512,,3889.0,,,,,
2021-06-30 09:18:17.313,279.0,,,,,,
2021-06-30 09:18:17.828,,,,,,402.0,
2021-06-30 09:18:21.547,,3889.0,,,,,
2021-06-30 09:18:22.582,,,803.0,456.0,-1.0,,
2021-06-30 09:18:23.873,312.0,,,,,,
2021-06-30 09:18:24.388,,,,,,401.0,
2021-06-30 09:18:27.578,,3889.0,,,,,
2021-06-30 09:18:30.433,295.0,,,,,,
2021-06-30 09:18:30.948,,,,,,401.0,
2021-06-30 09:18:33.613,,3889.0,,,,,
2021-06-30 09:18:36.993,325.0,,,,,,
2021-06-30 09:18:37.508,,,,,,401.0,
2021-06-30 09:18:38.170,,,590.0,456.0,-1.0,,
2021-06-30 09:18:39.642,,3889.0,,,,,
2021-06-30 09:18:43.553,296.0,,,,,,
2021-06-30 09:18:44.069,,,,,,400.0,
2021-06-30 09:18:45.672,,3889.0,,,,,
2021-06-30 09:18:50.124,326.0,,,,,,
2021-06-30 09:18:50.641,,,,,,401.0,
2021-06-30 09:18:51.707,,3889.0,,,,,
2021-06-30 09:18:53.793,,,871.0,455.0,-1.0,,
2021-06-30 09:18:56.694,281.0,,,,,,
2021-06-30 09:18:57.209,,,,,,401.0,
2021-06-30 09:18:57.745,,3889.0,,,,,
2021-06-30 09:19:03.263,309.0,,,,,,
2021-06-30 09:19:03.776,,3889.0,,,,,
2021-06-30 09:19:09.386,,,640.0,456.0,-1.0,,
2021-06-30 09:19:09.779,,3889.0,,,,,
2021-06-30 09:19:09.826,276.0,,,,,,
2021-06-30 09:19:10.341,,,,,,401.0,
2021-06-30 09:19:15.810,,3889.0,,,,,
2021-06-30 09:19:16.393,320.0,,,,,,
2021-06-30 09:19:16.909,,,,,,400.0,
2021-06-30 09:19:21.840,,3889.0,,,,,
2021-06-30 09:19:22.963,295.0,,,,,,
2021-06-30 09:19:23.478,,,,,,400.0,
2021-06-30 09:19:25.097,,,843.0,457.0,-1.0,,
2021-06-30 09:19:27.872,,3889.0,,,,,
2021-06-30 09:19:29.544,321.0,,,,,,
2021-06-30 09:19:30.060,,,,,,400.0,
2021-06-30 09:19:33.896,,3889.0,,,,,
2021-06-30 09:19:36.104,293.0,,,,,,
2021-06-30 09:19:36.621,,,,,,400.0,
2021-06-30 09:19:39.929,,3889.0,,,,,
2021-06-30 09:19:40.773,,,640.0,458.0,-1.0,,
2021-06-30 09:19:42.665,308.0,,,,,,
2021-06-30 09:19:43.179,,,,,,400.0,
2021-06-30 09:19:45.964,,3889.0,,,,,
2021-06-30 09:19:49.244,277.0,,,,,,
2021-06-30 09:19:49.759,,,,,,401.0,
2021-06-30 09:19:52.004,,3889.0,,,,,
2021-06-30 09:19:55.803,298.0,,,,,,
2021-06-30 09:19:56.318,,,,,,402.0,
2021-06-30 09:19:56.319,,,1106.0,457.0,-1.0,,
2021-06-30 09:19:58.038,,3889.0,,,,,
2021-06-30 09:20:02.380,293.0,,,,,,
2021-06-30 09:20:02.896,,,,,,401.0,
2021-06-30 09:20:04.073,,3914.0,,,,,
2021-06-30 09:20:08.944,318.0,,,,,,
2021-06-30 09:20:09.459,,,,,,400.0,
2021-06-30 09:20:10.106,,3889.0,,,,,
