,s8lp,sen0220,t3022,mh-z14a,fluke
2021-07-01 21:48:30,824.0,810.3333333333334,878.0,1000.0,858.0
2021-07-01 21:48:45,823.0,809.5,879.0,999.0,859.0
2021-07-01 21:49:00,824.0,809.0,881.0,999.0,864.0
2021-07-01 21:49:15,825.0,810.0,883.0,1000.0,874.0
2021-07-01 21:49:30,824.0,810.3333333333334,883.0,1000.0,863.0
2021-07-01 21:49:45,823.0,810.5,883.0,1000.0,859.0
2021-07-01 21:50:00,,809.5,,,860.0
2021-07-01 21:50:15,823.0,810.5,884.0,1000.0,870.0
2021-07-01 21:50:30,824.0,811.5,885.0,1000.0,866.0
2021-07-01 21:50:45,824.0,813.0,885.0,1000.0,865.0
2021-07-01 21:51:00,824.0,812.0,887.0,1000.0,863.0
2021-07-01 21:51:15,824.0,811.6666666666666,887.0,1000.0,868.0
2021-07-01 21:51:30,824.0,813.0,888.0,1000.0,868.0
2021-07-01 21:51:45,824.0,812.5,888.0,1001.0,870.0
2021-07-01 21:52:00,824.0,811.0,888.0,1001.0,871.0
2021-07-01 21:52:15,826.0,811.0,889.0,1001.0,868.0
2021-07-01 21:52:30,826.0,812.0,888.0,1001.0,865.0
2021-07-01 21:52:45,826.0,812.0,887.0,1001.0,870.0
2021-07-01 21:53:00,827.0,812.3333333333334,886.0,1001.0,868.0
2021-07-01 21:53:15,827.0,811.5,886.0,1001.0,868.0
2021-07-01 21:53:30,826.0,810.0,886.0,1001.0,864.0
2021-07-01 21:53:45,826.0,810.3333333333334,887.0,1001.0,863.0
2021-07-01 21:54:00,826.0,810.5,886.0,1001.0,853.0
2021-07-01 21:54:15,827.0,809.5,884.0,1001.0,842.0
2021-07-01 21:54:30,827.0,809.5,884.0,1001.0,838.0
2021-07-01 21:54:45,827.0,810.3333333333334,882.0,1001.0,848.0
2021-07-01 21:55:00,827.0,809.5,881.0,1002.0,871.0
2021-07-01 21:55:15,826.0,809.0,881.0,1001.0,870.0
2021-07-01 21:55:30,826.0,809.6666666666666,883.0,1001.0,869.0
2021-07-01 21:55:45,825.0,809.5,883.0,1001.0,859.0
2021-07-01 21:56:00,825.0,809.5,882.0,1001.0,868.0
2021-07-01 21:56:15,825.0,810.5,883.0,1001.0,863.0
2021-07-01 21:56:30,,811.5,,,876.0
2021-07-01 21:56:45,826.0,810.5,883.0,1001.0,871.0
2021-07-01 21:57:00,826.0,809.5,883.0,1000.0,868.0
2021-07-01 21:57:15,826.0,811.0,882.0,1001.0,863.0
2021-07-01 21:57:30,826.0,811.0,882.0,1000.0,864.0
2021-07-01 21:57:45,825.0,809.5,882.0,1000.0,863.0
2021-07-01 21:58:00,824.0,809.5,881.0,1000.0,858.0
2021-07-01 21:58:15,824.0,810.3333333333334,881.0,1000.0,859.0
2021-07-01 21:58:30,826.0,810.5,878.0,1000.0,860.0
2021-07-01 21:58:45,824.0,812.0,878.0,1001.0,866.0
2021-07-01 21:59:00,825.0,811.0,880.0,1001.0,857.0
2021-07-01 21:59:15,825.0,810.0,881.0,1001.0,855.0
2021-07-01 21:59:30,825.0,809.5,881.0,1001.0,855.0
2021-07-01 21:59:45,824.0,810.5,882.0,1000.0,865.0
2021-07-01 22:00:00,824.0,810.5,882.0,1001.0,863.0
2021-07-01 22:00:15,822.0,811.5,880.0,1001.0,865.0
2021-07-01 22:00:30,823.0,812.0,881.0,1000.0,863.0
2021-07-01 22:00:45,823.0,811.6666666666666,882.0,1001.0,864.0
2021-07-01 22:01:00,823.0,811.5,882.0,1001.0,864.0
2021-07-01 22:01:15,823.0,811.0,883.0,1001.0,859.0
2021-07-01 22:01:30,822.0,811.0,882.0,1001.0,871.0
2021-07-01 22:01:45,821.0,812.0,883.0,1001.0,873.0
2021-07-01 22:02:00,821.0,811.0,882.0,1002.0,868.0
2021-07-01 22:02:15,,811.0,,,871.0
2021-07-01 22:02:30,820.0,810.0,883.0,1002.0,859.0
2021-07-01 22:02:45,821.0,810.0,884.0,1002.0,853.0
2021-07-01 22:03:00,821.0,811.0,884.0,1001.0,852.0
2021-07-01 22:03:15,821.0,810.0,885.0,1001.0,852.0
2021-07-01 22:03:30,822.0,810.6666666666666,886.0,1002.0,865.0
2021-07-01 22:03:45,822.0,811.0,887.0,1001.0,870.0
2021-07-01 22:04:00,822.0,810.5,887.0,1002.0,870.0
2021-07-01 22:04:15,822.0,812.0,888.0,1003.0,861.0
2021-07-01 22:04:30,822.0,813.0,886.0,1003.0,870.0
2021-07-01 22:04:45,823.0,812.0,884.0,1004.0,870.0
2021-07-01 22:05:00,823.0,814.0,886.0,1004.0,863.0
2021-07-01 22:05:15,823.0,813.0,887.0,1004.0,868.0
2021-07-01 22:05:30,823.0,812.0,887.0,1003.0,864.0
2021-07-01 22:05:45,823.0,810.5,887.0,1003.0,866.0
2021-07-01 22:06:00,823.0,811.0,887.0,1003.0,871.0
2021-07-01 22:06:15,823.0,811.0,886.0,1004.0,861.0
2021-07-01 22:06:30,824.0,812.5,886.0,1004.0,860.0
2021-07-01 22:06:45,,813.5,,,869.0
2021-07-01 22:07:00,824.0,811.0,886.0,1003.0,882.0
2021-07-01 22:07:15,825.0,811.0,886.0,1004.0,884.0
2021-07-01 22:07:30,825.0,812.0,885.0,1004.0,861.0
2021-07-01 22:07:45,825.0,811.3333333333334,885.0,1004.0,858.0
2021-07-01 22:08:00,826.0,812.0,885.0,1003.0,858.0
2021-07-01 22:08:15,826.0,813.0,885.0,1003.0,858.0
2021-07-01 22:08:30,826.0,811.0,884.0,1003.0,858.0
2021-07-01 22:08:45,832.0,810.5,885.0,1003.0,860.0
2021-07-01 22:09:00,834.0,811.5,886.0,1003.0,864.0
2021-07-01 22:09:15,833.0,812.0,886.0,1003.0,870.0
2021-07-01 22:09:30,833.0,812.0,884.0,1003.0,866.0
2021-07-01 22:09:45,832.0,812.0,884.0,1004.0,866.0
2021-07-01 22:10:00,829.0,812.0,884.0,1004.0,864.0
2021-07-01 22:10:15,827.0,811.0,885.0,1005.0,868.0
2021-07-01 22:10:30,826.0,810.3333333333334,885.0,1005.0,871.0
2021-07-01 22:10:45,826.0,810.5,886.0,1005.0,870.0
2021-07-01 22:11:00,826.0,811.0,887.0,1005.0,864.0
2021-07-01 22:11:15,825.0,811.5,888.0,1005.0,870.0
2021-07-01 22:11:30,826.0,813.0,888.0,1005.0,873.0
2021-07-01 22:11:45,825.0,812.5,887.0,1005.0,876.0
2021-07-01 22:12:00,825.0,812.0,886.0,1005.0,859.0
2021-07-01 22:12:15,825.0,811.3333333333334,887.0,1005.0,848.0
2021-07-01 22:12:30,824.0,811.0,887.0,1006.0,857.0
2021-07-01 22:12:45,824.0,810.0,888.0,1006.0,873.0
2021-07-01 22:13:00,825.0,812.3333333333334,889.0,1006.0,875.0
2021-07-01 22:13:15,,812.0,,,871.0
2021-07-01 22:13:30,824.0,812.5,889.0,1005.0,866.0
2021-07-01 22:13:45,824.0,813.0,887.0,1005.0,860.0
2021-07-01 22:14:00,824.0,813.0,885.0,1005.0,860.0
2021-07-01 22:14:15,823.0,813.5,885.0,1005.0,858.0
2021-07-01 22:14:30,823.0,812.0,885.0,1005.0,871.0
2021-07-01 22:14:45,823.0,810.3333333333334,884.0,1005.0,878.0
2021-07-01 22:15:00,821.0,810.0,884.0,1005.0,880.0
2021-07-01 22:15:15,820.0,809.5,882.0,1006.0,871.0
2021-07-01 22:15:30,820.0,810.0,882.0,1007.0,866.0
2021-07-01 22:15:45,821.0,810.6666666666666,882.0,1006.0,864.0
2021-07-01 22:16:00,821.0,811.5,883.0,1007.0,868.0
2021-07-01 22:16:15,821.0,811.0,884.0,1007.0,861.0
2021-07-01 22:16:30,819.0,810.6666666666666,883.0,1007.0,857.0
2021-07-01 22:16:45,821.0,811.5,883.0,1008.0,849.0
2021-07-01 22:17:00,821.0,812.0,883.0,1007.0,850.0
2021-07-01 22:17:15,822.0,812.0,883.0,1007.0,868.0
2021-07-01 22:17:30,821.0,811.3333333333334,882.0,1007.0,878.0
2021-07-01 22:17:45,822.0,812.0,881.0,1007.0,876.0
2021-07-01 22:18:00,821.0,812.5,879.0,1007.0,873.0
2021-07-01 22:18:15,822.0,813.3333333333334,879.0,1007.0,870.0
2021-07-01 22:18:30,823.0,814.0,879.0,1006.0,866.0
2021-07-01 22:18:45,822.0,813.5,880.0,1007.0,866.0
2021-07-01 22:19:00,821.0,813.0,881.0,1007.0,869.0
2021-07-01 22:19:15,821.0,812.3333333333334,884.0,1007.0,878.0
2021-07-01 22:19:30,,812.5,,,876.0
2021-07-01 22:19:45,821.0,812.5,884.0,1007.0,861.0
2021-07-01 22:20:00,822.0,811.5,883.0,1007.0,864.0
2021-07-01 22:20:15,823.0,811.5,883.0,1007.0,866.0
2021-07-01 22:20:30,824.0,812.5,883.0,1007.0,876.0
2021-07-01 22:20:45,824.0,811.5,883.0,1007.0,876.0
2021-07-01 22:21:00,823.0,812.3333333333334,884.0,1007.0,869.0
2021-07-01 22:21:15,824.0,813.0,885.0,1007.0,870.0
2021-07-01 22:21:30,823.0,814.0,884.0,1007.0,868.0
2021-07-01 22:21:45,822.0,812.0,884.0,1007.0,875.0
2021-07-01 22:22:00,821.0,811.5,883.0,1007.0,873.0
2021-07-01 22:22:15,822.0,813.0,884.0,1007.0,871.0
2021-07-01 22:22:30,822.0,813.0,883.0,1007.0,866.0
2021-07-01 22:22:45,822.0,811.0,884.0,1007.0,869.0
2021-07-01 22:23:00,822.0,810.5,884.0,1006.0,873.0
2021-07-01 22:23:15,824.0,810.5,884.0,1006.0,875.0
2021-07-01 22:23:30,824.0,811.3333333333334,883.0,1006.0,876.0
2021-07-01 22:23:45,824.0,812.0,883.0,1006.0,878.0
2021-07-01 22:24:00,824.0,813.0,884.0,1007.0,871.0
2021-07-01 22:24:15,824.0,811.0,884.0,1007.0,870.0
2021-07-01 22:24:30,824.0,812.0,885.0,1006.0,865.0
2021-07-01 22:24:45,824.0,812.0,886.0,1006.0,871.0
2021-07-01 22:25:00,824.0,812.0,885.0,1005.0,864.0
2021-07-01 22:25:15,823.0,812.6666666666666,885.0,1005.0,865.0
2021-07-01 22:25:30,823.0,811.5,886.0,1006.0,859.0
2021-07-01 22:25:45,,813.5,,,861.0
2021-07-01 22:26:00,823.0,814.0,886.0,1005.0,873.0
2021-07-01 22:26:15,822.0,813.0,885.0,1006.0,886.0
2021-07-01 22:26:30,822.0,812.5,885.0,1006.0,882.0
2021-07-01 22:26:45,822.0,810.5,886.0,1007.0,878.0
2021-07-01 22:27:00,823.0,811.6666666666666,886.0,1007.0,870.0
2021-07-01 22:27:15,823.0,812.0,886.0,1007.0,868.0
2021-07-01 22:27:30,823.0,812.0,885.0,1007.0,860.0
2021-07-01 22:27:45,823.0,811.0,886.0,1007.0,869.0
2021-07-01 22:28:00,823.0,811.6666666666666,887.0,1007.0,870.0
2021-07-01 22:28:15,824.0,810.5,887.0,1007.0,866.0
2021-07-01 22:28:30,824.0,812.5,884.0,1006.0,857.0
2021-07-01 22:28:45,823.0,814.0,885.0,1006.0,853.0
2021-07-01 22:29:00,823.0,812.6666666666666,885.0,1006.0,864.0
2021-07-01 22:29:15,823.0,812.0,884.0,1006.0,868.0
2021-07-01 22:29:30,823.0,811.5,885.0,1006.0,877.0
2021-07-01 22:29:45,823.0,812.5,884.0,1006.0,880.0
2021-07-01 22:30:00,823.0,812.0,884.0,1006.0,874.0
2021-07-01 22:30:15,,812.5,,,876.0
2021-07-01 22:30:30,823.0,812.5,884.0,1007.0,865.0
2021-07-01 22:30:45,823.0,811.3333333333334,885.0,1007.0,866.0
2021-07-01 22:31:00,823.0,810.0,885.0,1007.0,865.0
2021-07-01 22:31:15,823.0,811.0,887.0,1007.0,879.0
2021-07-01 22:31:30,823.0,811.0,888.0,1007.0,876.0
2021-07-01 22:31:45,823.0,811.0,887.0,1007.0,880.0
2021-07-01 22:32:00,823.0,811.0,886.0,1007.0,876.0
2021-07-01 22:32:15,824.0,811.0,886.0,1007.0,876.0
2021-07-01 22:32:30,824.0,811.0,886.0,1008.0,874.0
2021-07-01 22:32:45,824.0,810.0,886.0,1008.0,881.0
2021-07-01 22:33:00,824.0,811.5,886.0,1009.0,880.0
2021-07-01 22:33:15,824.0,813.6666666666666,887.0,1008.0,884.0
2021-07-01 22:33:30,825.0,813.0,890.0,1008.0,876.0
2021-07-01 22:33:45,825.0,812.5,889.0,1008.0,874.0
2021-07-01 22:34:00,826.0,811.5,888.0,1008.0,873.0
2021-07-01 22:34:15,826.0,812.0,888.0,1009.0,864.0
2021-07-01 22:34:30,827.0,812.0,889.0,1010.0,865.0
2021-07-01 22:34:45,827.0,811.0,891.0,1010.0,873.0
2021-07-01 22:35:00,827.0,812.0,889.0,1010.0,870.0
2021-07-01 22:35:15,827.0,811.0,888.0,1010.0,866.0
2021-07-01 22:35:30,,812.0,,,858.0
2021-07-01 22:35:45,828.0,812.0,887.0,1010.0,865.0
2021-07-01 22:36:00,827.0,812.5,888.0,1009.0,874.0
2021-07-01 22:36:15,828.0,812.5,889.0,1009.0,874.0
2021-07-01 22:36:30,827.0,812.0,888.0,1010.0,870.0
2021-07-01 22:36:45,826.0,813.3333333333334,888.0,1010.0,861.0
2021-07-01 22:37:00,827.0,813.0,889.0,1010.0,868.0
2021-07-01 22:37:15,826.0,814.0,889.0,1010.0,871.0
2021-07-01 22:37:30,825.0,814.0,888.0,1010.0,864.0
2021-07-01 22:37:45,827.0,815.6666666666666,889.0,1009.0,865.0
2021-07-01 22:38:00,827.0,813.5,888.0,1010.0,871.0
2021-07-01 22:38:15,829.0,811.0,888.0,1010.0,879.0
2021-07-01 22:38:30,828.0,810.5,890.0,1009.0,875.0
2021-07-01 22:38:45,829.0,811.5,889.0,1010.0,866.0
2021-07-01 22:39:00,828.0,811.5,888.0,1009.0,861.0
2021-07-01 22:39:15,828.0,812.5,888.0,1009.0,863.0
2021-07-01 22:39:30,828.0,812.3333333333334,889.0,1008.0,864.0
2021-07-01 22:39:45,829.0,812.0,888.0,1008.0,859.0
2021-07-01 22:40:00,830.0,814.0,887.0,1008.0,866.0
2021-07-01 22:40:15,830.0,812.0,885.0,1008.0,866.0
2021-07-01 22:40:30,,811.0,,,869.0
2021-07-01 22:40:45,829.0,810.0,887.0,1008.0,861.0
2021-07-01 22:41:00,829.0,811.0,891.0,1008.0,854.0
2021-07-01 22:41:15,827.0,812.3333333333334,890.0,1008.0,857.0
2021-07-01 22:41:30,827.0,813.0,890.0,1008.0,868.0
2021-07-01 22:41:45,827.0,812.0,888.0,1008.0,870.0
2021-07-01 22:42:00,828.0,812.0,887.0,1008.0,870.0
2021-07-01 22:42:15,829.0,812.0,888.0,1008.0,853.0
2021-07-01 22:42:30,829.0,812.0,888.0,1008.0,858.0
2021-07-01 22:42:45,829.0,812.0,888.0,1009.0,868.0
2021-07-01 22:43:00,829.0,811.6666666666666,887.0,1009.0,873.0
2021-07-01 22:43:15,828.0,812.0,886.0,1010.0,873.0
2021-07-01 22:43:30,827.0,812.0,885.0,1010.0,875.0
2021-07-01 22:43:45,828.0,812.0,883.0,1010.0,880.0
2021-07-01 22:44:00,832.0,813.0,883.0,1010.0,874.0
2021-07-01 22:44:15,833.0,813.0,884.0,1010.0,878.0
2021-07-01 22:44:30,832.0,812.0,885.0,1010.0,865.0
2021-07-01 22:44:45,832.0,811.0,884.0,1010.0,861.0
2021-07-01 22:45:00,832.0,810.5,886.0,1009.0,865.0
2021-07-01 22:45:15,832.0,810.0,885.0,1009.0,874.0
2021-07-01 22:45:30,832.0,812.6666666666666,884.0,1008.0,868.0
2021-07-01 22:45:45,,813.0,,,871.0
2021-07-01 22:46:00,831.0,812.0,883.0,1008.0,863.0
2021-07-01 22:46:15,831.0,812.0,884.0,1008.0,866.0
2021-07-01 22:46:30,831.0,811.6666666666666,885.0,1008.0,873.0
2021-07-01 22:46:45,832.0,811.5,886.0,1008.0,880.0
2021-07-01 22:47:00,832.0,813.0,887.0,1009.0,880.0
2021-07-01 22:47:15,831.0,814.5,886.0,1008.0,881.0
2021-07-01 22:47:30,831.0,814.0,886.0,1009.0,879.0
2021-07-01 22:47:45,829.0,814.0,884.0,1009.0,873.0
2021-07-01 22:48:00,830.0,812.5,886.0,1009.0,866.0
2021-07-01 22:48:15,830.0,813.0,885.0,1010.0,866.0
2021-07-01 22:48:30,829.0,812.5,885.0,1010.0,874.0
2021-07-01 22:48:45,830.0,812.5,884.0,1011.0,864.0
2021-07-01 22:49:00,830.0,812.5,883.0,1010.0,869.0
2021-07-01 22:49:15,830.0,811.6666666666666,884.0,1010.0,865.0
2021-07-01 22:49:30,829.0,812.5,885.0,1010.0,861.0
2021-07-01 22:49:45,829.0,814.0,885.0,1010.0,859.0
2021-07-01 22:50:00,829.0,813.0,883.0,1010.0,865.0
2021-07-01 22:50:15,828.0,812.5,885.0,1010.0,871.0
2021-07-01 22:50:30,829.0,813.0,886.0,1010.0,882.0
2021-07-01 22:50:45,829.0,813.0,886.0,1010.0,868.0
2021-07-01 22:51:00,829.0,814.6666666666666,887.0,1010.0,861.0
2021-07-01 22:51:15,829.0,814.0,886.0,1009.0,860.0
2021-07-01 22:51:30,829.0,813.5,886.0,1009.0,861.0
2021-07-01 22:51:45,829.0,813.6666666666666,887.0,1008.0,859.0
2021-07-01 22:52:00,,813.0,,,869.0
2021-07-01 22:52:15,829.0,814.0,887.0,1009.0,871.0
2021-07-01 22:52:30,829.0,814.0,887.0,1008.0,873.0
2021-07-01 22:52:45,831.0,813.6666666666666,888.0,1008.0,878.0
2021-07-01 22:53:00,832.0,815.0,888.0,1008.0,875.0
2021-07-01 22:53:15,835.0,817.0,887.0,1008.0,880.0
2021-07-01 22:53:30,835.0,815.3333333333334,886.0,1008.0,875.0
2021-07-01 22:53:45,834.0,813.5,887.0,1009.0,876.0
2021-07-01 22:54:00,833.0,813.5,887.0,1009.0,874.0
2021-07-01 22:54:15,833.0,812.5,886.0,1009.0,876.0
2021-07-01 22:54:30,832.0,811.6666666666666,886.0,1010.0,870.0
2021-07-01 22:54:45,831.0,809.0,887.0,1011.0,875.0
2021-07-01 22:55:00,829.0,809.0,888.0,1010.0,870.0
2021-07-01 22:55:15,827.0,811.3333333333334,888.0,1010.0,864.0
2021-07-01 22:55:30,826.0,809.5,886.0,1010.0,860.0
2021-07-01 22:55:45,827.0,810.0,886.0,1010.0,874.0
2021-07-01 22:56:00,827.0,810.5,887.0,1010.0,871.0
2021-07-01 22:56:15,827.0,811.0,889.0,1010.0,876.0
2021-07-01 22:56:30,827.0,812.0,888.0,1010.0,874.0
2021-07-01 22:56:45,827.0,813.0,888.0,1010.0,879.0
2021-07-01 22:57:00,827.0,812.5,887.0,1011.0,884.0
2021-07-01 22:57:15,827.0,813.0,887.0,1011.0,884.0
2021-07-01 22:57:30,827.0,813.5,887.0,1011.0,874.0
2021-07-01 22:57:45,827.0,814.0,886.0,1011.0,871.0
2021-07-01 22:58:00,827.0,813.5,886.0,1010.0,873.0
2021-07-01 22:58:15,827.0,812.5,885.0,1010.0,875.0
2021-07-01 22:58:30,,813.5,,,879.0
2021-07-01 22:58:45,827.0,813.0,885.0,1010.0,871.0
2021-07-01 22:59:00,827.0,814.0,885.0,1010.0,866.0
2021-07-01 22:59:15,827.0,813.0,885.0,1010.0,864.0
2021-07-01 22:59:30,828.0,811.0,885.0,1010.0,860.0
2021-07-01 22:59:45,827.0,812.0,886.0,1010.0,861.0
2021-07-01 23:00:00,827.0,813.5,884.0,1011.0,874.0
2021-07-01 23:00:15,827.0,813.5,884.0,1011.0,873.0
2021-07-01 23:00:30,826.0,812.5,883.0,1011.0,873.0
2021-07-01 23:00:45,825.0,811.5,883.0,1011.0,864.0
2021-07-01 23:01:00,824.0,813.0,882.0,1011.0,870.0
2021-07-01 23:01:15,825.0,813.0,883.0,1010.0,873.0
2021-07-01 23:01:30,825.0,813.0,884.0,1009.0,870.0
2021-07-01 23:01:45,826.0,812.0,883.0,1010.0,868.0
2021-07-01 23:02:00,826.0,812.5,884.0,1010.0,871.0
2021-07-01 23:02:15,826.0,812.3333333333334,885.0,1010.0,866.0
2021-07-01 23:02:30,826.0,812.5,886.0,1010.0,866.0
2021-07-01 23:02:45,827.0,811.5,887.0,1010.0,857.0
2021-07-01 23:03:00,827.0,811.0,887.0,1010.0,860.0
2021-07-01 23:03:15,827.0,812.3333333333334,885.0,1010.0,870.0
2021-07-01 23:03:30,825.0,811.0,887.0,1010.0,874.0
2021-07-01 23:03:45,825.0,811.0,886.0,1010.0,860.0
2021-07-01 23:04:00,825.0,810.6666666666666,885.0,1011.0,860.0
2021-07-01 23:04:15,823.0,811.0,884.0,1012.0,866.0
2021-07-01 23:04:30,,810.5,,,863.0
2021-07-01 23:04:45,823.0,811.5,884.0,1013.0,863.0
2021-07-01 23:05:00,823.0,811.3333333333334,885.0,1013.0,855.0
2021-07-01 23:05:15,823.0,811.5,884.0,1013.0,860.0
2021-07-01 23:05:30,823.0,812.0,884.0,1012.0,864.0
2021-07-01 23:05:45,824.0,811.3333333333334,884.0,1013.0,873.0
2021-07-01 23:06:00,824.0,811.0,882.0,1012.0,868.0
2021-07-01 23:06:15,823.0,811.5,882.0,1012.0,874.0
2021-07-01 23:06:30,823.0,812.0,883.0,1012.0,871.0
2021-07-01 23:06:45,824.0,812.0,885.0,1012.0,881.0
2021-07-01 23:07:00,824.0,811.5,887.0,1011.0,874.0
2021-07-01 23:07:15,822.0,812.5,887.0,1010.0,875.0
2021-07-01 23:07:30,823.0,812.6666666666666,886.0,1010.0,880.0
2021-07-01 23:07:45,823.0,813.5,887.0,1010.0,880.0
2021-07-01 23:08:00,823.0,812.0,887.0,1010.0,875.0
2021-07-01 23:08:15,823.0,812.0,886.0,1010.0,860.0
2021-07-01 23:08:30,823.0,810.0,887.0,1010.0,863.0
2021-07-01 23:08:45,823.0,811.0,887.0,1010.0,866.0
2021-07-01 23:09:00,824.0,811.0,888.0,1010.0,870.0
2021-07-01 23:09:15,824.0,810.5,888.0,1010.0,875.0
2021-07-01 23:09:30,824.0,810.5,888.0,1010.0,876.0
2021-07-01 23:09:45,825.0,809.5,887.0,1010.0,882.0
2021-07-01 23:10:00,825.0,811.5,887.0,1009.0,879.0
2021-07-01 23:10:15,,812.3333333333334,,,870.0
2021-07-01 23:10:30,825.0,811.0,886.0,1009.0,868.0
2021-07-01 23:10:45,824.0,812.0,889.0,1010.0,858.0
2021-07-01 23:11:00,824.0,813.0,889.0,1010.0,857.0
2021-07-01 23:11:15,824.0,814.0,888.0,1010.0,859.0
2021-07-01 23:11:30,825.0,814.0,887.0,1010.0,866.0
2021-07-01 23:11:45,825.0,812.0,887.0,1010.0,873.0
2021-07-01 23:12:00,825.0,812.3333333333334,886.0,1011.0,884.0
2021-07-01 23:12:15,826.0,812.5,887.0,1011.0,881.0
2021-07-01 23:12:30,826.0,812.0,887.0,1010.0,875.0
2021-07-01 23:12:45,826.0,813.5,888.0,1010.0,868.0
2021-07-01 23:13:00,825.0,813.5,888.0,1010.0,873.0
2021-07-01 23:13:15,825.0,811.5,889.0,1011.0,868.0
2021-07-01 23:13:30,825.0,811.5,889.0,1011.0,863.0
2021-07-01 23:13:45,826.0,810.3333333333334,887.0,1011.0,864.0
2021-07-01 23:14:00,826.0,811.0,886.0,1012.0,871.0
2021-07-01 23:14:15,828.0,812.0,887.0,1012.0,878.0
2021-07-01 23:14:30,829.0,812.6666666666666,887.0,1014.0,873.0
2021-07-01 23:14:45,829.0,812.5,886.0,1014.0,871.0
2021-07-01 23:15:00,829.0,811.5,886.0,1014.0,869.0
2021-07-01 23:15:15,829.0,811.5,887.0,1013.0,863.0
2021-07-01 23:15:30,829.0,811.5,886.0,1013.0,866.0
2021-07-01 23:15:45,829.0,813.0,886.0,1012.0,868.0
2021-07-01 23:16:00,829.0,814.0,887.0,1012.0,868.0
2021-07-01 23:16:15,,814.0,,,855.0
2021-07-01 23:16:30,830.0,813.5,885.0,1012.0,853.0
2021-07-01 23:16:45,832.0,814.0,886.0,1013.0,860.0
2021-07-01 23:17:00,831.0,813.0,888.0,1013.0,881.0
2021-07-01 23:17:15,830.0,813.0,889.0,1014.0,891.0
2021-07-01 23:17:30,829.0,813.5,889.0,1014.0,882.0
2021-07-01 23:17:45,831.0,814.0,888.0,1014.0,874.0
2021-07-01 23:18:00,831.0,814.5,887.0,1014.0,887.0
2021-07-01 23:18:15,831.0,815.0,888.0,1013.0,891.0
2021-07-01 23:18:30,831.0,813.5,889.0,1012.0,882.0
2021-07-01 23:18:45,831.0,814.0,889.0,1012.0,876.0
2021-07-01 23:19:00,830.0,814.5,890.0,1012.0,880.0
2021-07-01 23:19:15,830.0,814.5,888.0,1012.0,878.0
2021-07-01 23:19:30,830.0,815.0,888.0,1012.0,869.0
2021-07-01 23:19:45,831.0,814.0,889.0,1012.0,881.0
2021-07-01 23:20:00,831.0,814.0,887.0,1012.0,885.0
2021-07-01 23:20:15,831.0,814.0,886.0,1013.0,887.0
2021-07-01 23:20:30,832.0,812.0,886.0,1013.0,882.0
2021-07-01 23:20:45,831.0,813.3333333333334,885.0,1013.0,881.0
2021-07-01 23:21:00,831.0,814.0,885.0,1013.0,881.0
2021-07-01 23:21:15,831.0,815.0,884.0,1013.0,876.0
2021-07-01 23:21:30,830.0,815.0,883.0,1012.0,875.0
2021-07-01 23:21:45,831.0,813.3333333333334,883.0,1012.0,876.0
2021-07-01 23:22:00,831.0,812.0,884.0,1012.0,866.0
2021-07-01 23:22:15,831.0,812.5,885.0,1012.0,868.0
2021-07-01 23:22:30,,814.6666666666666,,,863.0
2021-07-01 23:22:45,832.0,815.0,884.0,1012.0,864.0
2021-07-01 23:23:00,832.0,814.0,883.0,1012.0,875.0
2021-07-01 23:23:15,832.0,813.0,883.0,1012.0,876.0
2021-07-01 23:23:30,832.0,814.6666666666666,884.0,1013.0,866.0
2021-07-01 23:23:45,832.0,815.0,884.0,1014.0,870.0
2021-07-01 23:24:00,832.0,815.0,884.0,1014.0,864.0
2021-07-01 23:24:15,833.0,814.3333333333334,883.0,1013.0,864.0
2021-07-01 23:24:30,833.0,814.0,883.0,1013.0,866.0
2021-07-01 23:24:45,833.0,813.5,883.0,1013.0,880.0
2021-07-01 23:25:00,833.0,812.5,883.0,1013.0,878.0
2021-07-01 23:25:15,832.0,814.5,883.0,1012.0,881.0
2021-07-01 23:25:30,831.0,815.0,882.0,1012.0,881.0
2021-07-01 23:25:45,830.0,814.0,883.0,1012.0,886.0
2021-07-01 23:26:00,830.0,814.6666666666666,883.0,1013.0,875.0
2021-07-01 23:26:15,831.0,814.0,883.0,1013.0,856.0
2021-07-01 23:26:30,830.0,813.5,883.0,1013.0,866.0
2021-07-01 23:26:45,831.0,814.0,883.0,1013.0,873.0
2021-07-01 23:27:00,831.0,814.3333333333334,883.0,1013.0,876.0
2021-07-01 23:27:15,831.0,814.0,883.0,1012.0,876.0
2021-07-01 23:27:30,830.0,813.0,886.0,1012.0,874.0
2021-07-01 23:27:45,829.0,814.0,887.0,1012.0,889.0
2021-07-01 23:28:00,829.0,814.0,886.0,1012.0,882.0
2021-07-01 23:28:15,833.0,813.0,885.0,1012.0,878.0
2021-07-01 23:28:30,,812.5,,,871.0
2021-07-01 23:28:45,833.0,812.0,884.0,1012.0,868.0
2021-07-01 23:29:00,834.0,812.0,885.0,1012.0,871.0
2021-07-01 23:29:15,836.0,812.0,885.0,1012.0,873.0
2021-07-01 23:29:30,834.0,813.0,888.0,1013.0,875.0
2021-07-01 23:29:45,834.0,812.5,886.0,1012.0,864.0
2021-07-01 23:30:00,833.0,813.0,887.0,1012.0,879.0
2021-07-01 23:30:15,832.0,813.5,887.0,1012.0,879.0
2021-07-01 23:30:30,830.0,813.0,887.0,1013.0,882.0
