Lectura,Descripción,Temperatura,Bulbo húmedo,Punto de condensación,% HR,CO,CO2,% aire exterior,Velocidad,Flujo de aire,Sello de tiempo
152,,27.4 °C,19.6 °C,16.3 °C,51.0 %,1 ppm,578 ppm,,,,26/07/2021 02:01:32 p. m.
153,,27.4 °C,19.6 °C,16.3 °C,51.0 %,1 ppm,580 ppm,,,,26/07/2021 02:01:33 p. m.
154,,27.4 °C,19.6 °C,16.3 °C,51.0 %,1 ppm,580 ppm,,,,26/07/2021 02:01:34 p. m.
155,,27.4 °C,19.6 °C,16.3 °C,51.0 %,1 ppm,584 ppm,,,,26/07/2021 02:01:35 p. m.
156,,27.4 °C,19.6 °C,16.3 °C,51.1 %,0 ppm,584 ppm,,,,26/07/2021 02:01:36 p. m.
157,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,588 ppm,,,,26/07/2021 02:01:37 p. m.
158,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,587 ppm,,,,26/07/2021 02:01:38 p. m.
159,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,588 ppm,,,,26/07/2021 02:01:39 p. m.
160,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,588 ppm,,,,26/07/2021 02:01:40 p. m.
161,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,589 ppm,,,,26/07/2021 02:01:41 p. m.
162,,27.4 °C,19.6 °C,16.3 °C,51.0 %,0 ppm,589 ppm,,,,26/07/2021 02:01:42 p. m.
163,,27.4 °C,19.6 °C,16.3 °C,51.0 %,1 ppm,592 ppm,,,,26/07/2021 02:01:43 p. m.
164,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,592 ppm,,,,26/07/2021 02:01:44 p. m.
165,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,595 ppm,,,,26/07/2021 02:01:45 p. m.
166,,27.4 °C,19.6 °C,16.3 °C,51.1 %,1 ppm,595 ppm,,,,26/07/2021 02:01:46 p. m.
