,fluke,s8lp,sen0220,scd30
2021-09-29 22:40:20,683.0,700.0,661.0,661.0
2021-09-29 22:40:40,678.0,700.0,662.0,660.0
2021-09-29 22:41:00,670.0,700.0,663.0,659.0
2021-09-29 22:41:20,675.0,699.0,662.0,658.0
2021-09-29 22:41:40,687.0,699.0,663.0,657.0
2021-09-29 22:42:00,685.0,699.0,659.0,657.0
2021-09-29 22:42:20,678.0,699.0,660.0,658.0
2021-09-29 22:42:40,671.0,699.0,660.0,658.0
2021-09-29 22:43:00,674.0,700.0,661.0,658.0
2021-09-29 22:43:20,680.0,700.0,659.0,657.0
2021-09-29 22:43:40,682.0,700.0,661.0,659.0
2021-09-29 22:44:00,681.0,699.0,659.0,662.0
2021-09-29 22:44:20,676.0,698.0,661.0,662.0
2021-09-29 22:44:40,675.0,699.0,663.0,662.0
2021-09-29 22:45:00,679.0,698.0,661.0,662.0
2021-09-29 22:45:20,676.0,698.0,658.0,664.0
2021-09-29 22:45:40,674.0,698.0,661.0,662.0
2021-09-29 22:46:00,675.0,698.0,661.0,662.0
2021-09-29 22:46:20,679.0,698.0,662.0,662.0
2021-09-29 22:46:40,675.0,697.0,661.0,663.0
2021-09-29 22:47:00,678.0,697.0,661.0,662.0
2021-09-29 22:47:20,682.0,697.0,660.0,662.0
2021-09-29 22:47:40,676.0,697.0,661.0,662.0
2021-09-29 22:48:00,675.0,697.0,662.0,664.0
2021-09-29 22:48:20,685.0,697.0,662.0,664.0
2021-09-29 22:48:40,687.0,697.0,661.0,663.0
2021-09-29 22:49:00,683.0,697.0,660.0,666.0
2021-09-29 22:49:20,684.0,697.0,660.0,665.0
2021-09-29 22:49:40,681.0,696.0,661.0,666.0
2021-09-29 22:50:00,682.0,696.0,661.0,666.0
2021-09-29 22:50:20,684.0,697.0,660.0,662.0
2021-09-29 22:50:40,678.0,697.0,661.0,662.0
2021-09-29 22:51:00,673.0,697.0,660.0,662.0
2021-09-29 22:51:20,676.0,696.0,661.0,663.0
2021-09-29 22:51:40,675.0,697.0,660.0,662.0
2021-09-29 22:52:00,676.0,697.0,662.0,661.0
2021-09-29 22:52:20,673.0,696.0,662.0,661.0
2021-09-29 22:52:40,679.0,696.0,662.0,663.0
2021-09-29 22:53:00,687.0,697.0,661.0,664.0
2021-09-29 22:53:20,690.0,697.0,660.0,665.0
2021-09-29 22:53:40,679.0,697.0,660.0,665.0
2021-09-29 22:54:00,679.0,696.0,659.0,663.0
2021-09-29 22:54:20,679.0,697.0,660.0,664.0
2021-09-29 22:54:40,679.0,697.0,660.0,665.0
2021-09-29 22:55:00,679.0,697.0,661.0,667.0
2021-09-29 22:55:20,672.0,697.0,661.0,668.0
2021-09-29 22:55:40,671.0,697.0,661.0,667.0
2021-09-29 22:56:00,676.0,697.0,662.0,666.0
2021-09-29 22:56:20,678.0,697.0,662.0,665.0
2021-09-29 22:56:40,680.0,697.0,662.0,665.0
2021-09-29 22:57:00,678.0,697.0,661.0,666.0
2021-09-29 22:57:20,674.0,698.0,661.0,668.0
2021-09-29 22:57:40,667.0,697.0,660.0,668.0
2021-09-29 22:58:00,671.0,697.0,662.0,668.0
2021-09-29 22:58:20,670.0,697.0,661.0,667.0
2021-09-29 22:58:40,675.0,697.0,661.0,667.0
2021-09-29 22:59:00,681.0,697.0,660.0,667.0
2021-09-29 22:59:20,674.0,697.0,661.0,667.0
2021-09-29 22:59:40,676.0,698.0,662.0,667.0
2021-09-29 23:00:00,681.0,698.0,660.0,666.0
