,aranet,fluke
2021-06-07 13:38:25,414.0,
2021-06-07 13:39:25,414.0,
2021-06-07 13:40:25,414.0,
2021-06-07 13:41:25,407.0,
2021-06-07 13:42:25,407.0,
2021-06-07 13:43:25,407.0,
2021-06-07 13:44:25,407.0,
2021-06-07 13:45:25,407.0,
2021-06-07 13:46:25,401.0,
2021-06-07 13:47:25,401.0,
2021-06-07 13:48:25,401.0,
2021-06-07 13:49:25,401.0,
2021-06-07 13:50:25,401.0,
2021-06-07 13:51:25,357.0,
2021-06-07 13:52:25,357.0,
2021-06-07 13:53:25,357.0,
2021-06-07 13:54:25,357.0,
2021-06-07 13:55:25,357.0,
2021-06-07 13:56:25,362.0,
2021-06-07 13:57:25,362.0,
2021-06-07 13:58:25,362.0,
2021-06-07 13:59:25,362.0,
2021-06-07 14:00:25,362.0,
2021-06-07 14:01:25,344.0,
2021-06-07 14:02:25,344.0,
2021-06-07 14:03:25,344.0,
2021-06-07 14:04:25,344.0,
2021-06-07 14:05:25,344.0,
2021-06-07 14:06:25,360.0,
2021-06-07 14:07:25,360.0,
2021-06-07 14:08:25,360.0,
2021-06-07 14:09:25,360.0,
2021-06-07 14:10:25,360.0,
2021-06-07 14:11:25,359.0,
2021-06-07 14:12:25,359.0,
2021-06-07 14:13:25,359.0,
2021-06-07 14:14:25,359.0,
2021-06-07 14:15:25,359.0,
2021-06-07 14:16:25,329.0,
2021-06-07 14:17:25,329.0,
2021-06-07 14:18:25,329.0,
2021-06-07 14:19:25,329.0,
2021-06-07 14:20:25,329.0,
2021-06-07 14:21:25,353.0,
2021-06-07 14:22:25,353.0,
2021-06-07 14:23:25,353.0,
2021-06-07 14:24:25,353.0,
2021-06-07 14:25:25,353.0,
2021-06-07 14:26:25,369.0,
2021-06-07 14:27:25,369.0,
2021-06-07 14:28:25,369.0,
2021-06-07 14:29:25,369.0,
2021-06-07 14:30:25,369.0,
2021-06-07 14:31:25,362.0,
2021-06-07 14:32:25,362.0,
2021-06-07 14:33:25,362.0,
2021-06-07 14:34:25,362.0,
2021-06-07 14:35:25,362.0,
2021-06-07 14:36:25,363.0,
2021-06-07 14:37:25,363.0,
2021-06-07 14:38:25,363.0,
2021-06-07 14:39:25,363.0,
2021-06-07 14:40:25,363.0,
2021-06-07 14:41:25,378.0,
2021-06-07 14:42:25,378.0,
2021-06-07 14:43:25,378.0,
2021-06-07 14:44:25,378.0,
2021-06-07 14:45:25,378.0,
2021-06-07 14:46:25,368.0,
2021-06-07 14:47:25,368.0,
2021-06-07 14:48:25,368.0,
2021-06-07 14:49:25,368.0,
2021-06-07 14:50:25,368.0,
2021-06-07 14:51:25,367.0,
2021-06-07 14:52:25,367.0,
2021-06-07 14:53:25,367.0,
2021-06-07 14:54:25,367.0,
2021-06-07 14:55:25,367.0,
2021-06-07 14:56:25,350.0,
2021-06-07 14:57:25,350.0,
2021-06-07 14:58:25,350.0,
2021-06-07 14:59:25,350.0,
2021-06-07 15:00:25,350.0,
2021-06-07 15:01:25,343.0,
2021-06-07 15:02:25,343.0,
2021-06-07 15:03:25,343.0,
2021-06-07 15:04:25,343.0,
2021-06-07 15:05:25,343.0,
2021-06-07 15:06:25,340.0,
2021-06-07 15:07:25,340.0,
2021-06-07 15:08:25,340.0,
2021-06-07 15:09:25,340.0,
2021-06-07 15:10:25,340.0,
2021-06-07 15:11:25,340.0,
2021-06-07 15:12:25,340.0,
2021-06-07 15:13:25,340.0,
2021-06-07 15:14:25,340.0,
2021-06-07 15:15:25,340.0,
2021-06-07 15:16:25,341.0,
2021-06-07 15:17:25,341.0,
2021-06-07 15:18:25,341.0,
2021-06-07 15:19:25,341.0,
2021-06-07 15:20:25,341.0,
2021-06-07 15:21:25,326.0,
2021-06-07 15:22:25,326.0,
2021-06-07 15:23:25,326.0,
2021-06-07 15:24:25,326.0,
2021-06-07 15:25:25,326.0,
2021-06-07 15:26:25,336.0,
2021-06-07 15:27:25,336.0,
2021-06-07 15:28:25,336.0,
2021-06-07 15:29:25,336.0,
2021-06-07 15:30:25,336.0,
2021-06-07 15:31:25,337.0,
2021-06-07 15:32:25,337.0,
2021-06-07 15:33:25,337.0,
2021-06-07 15:34:25,337.0,
2021-06-07 15:35:25,337.0,
2021-06-07 15:36:25,330.0,
2021-06-07 15:37:25,330.0,
2021-06-07 15:38:25,330.0,
2021-06-07 15:39:25,330.0,
2021-06-07 15:40:25,330.0,
2021-06-07 15:41:25,324.0,
2021-06-07 15:42:25,324.0,
2021-06-07 15:43:25,324.0,
2021-06-07 15:44:25,324.0,
2021-06-07 15:45:25,324.0,
2021-06-07 15:46:25,325.0,
2021-06-07 15:47:25,325.0,
2021-06-07 15:48:25,325.0,
2021-06-07 15:49:25,325.0,
2021-06-07 15:50:25,325.0,
2021-06-07 15:51:25,339.0,
2021-06-07 15:52:25,339.0,
2021-06-07 15:53:25,339.0,
2021-06-07 15:54:25,339.0,
2021-06-07 15:55:25,339.0,
2021-06-07 15:56:25,331.0,
2021-06-07 15:57:25,331.0,
2021-06-07 15:58:25,331.0,
2021-06-07 15:59:25,331.0,
2021-06-07 16:00:25,331.0,
2021-06-07 16:01:25,326.0,
2021-06-07 16:02:25,326.0,
2021-06-07 16:03:25,326.0,
2021-06-07 16:04:25,326.0,
2021-06-07 16:05:25,326.0,
2021-06-07 16:06:25,326.0,
2021-06-07 16:07:25,326.0,
2021-06-07 16:08:25,326.0,
2021-06-07 16:09:25,326.0,
2021-06-07 16:10:25,326.0,
2021-06-07 16:11:25,321.0,
2021-06-07 16:12:25,321.0,
2021-06-07 16:13:25,321.0,
2021-06-07 16:14:25,321.0,
2021-06-07 16:15:25,321.0,
2021-06-07 16:16:25,344.0,
2021-06-07 16:17:25,344.0,
2021-06-07 16:18:25,344.0,
2021-06-07 16:19:25,344.0,
2021-06-07 16:20:25,344.0,
2021-06-07 16:21:25,336.0,
2021-06-07 16:22:25,336.0,
2021-06-07 16:23:25,336.0,
2021-06-07 16:24:25,336.0,
2021-06-07 16:25:25,336.0,
2021-06-07 16:26:25,318.0,
2021-06-07 16:27:25,318.0,
2021-06-07 16:28:25,318.0,
2021-06-07 16:29:25,318.0,
2021-06-07 16:30:25,318.0,
2021-06-07 16:31:25,325.0,
2021-06-07 16:32:25,325.0,
2021-06-07 16:33:25,325.0,
2021-06-07 16:34:25,325.0,
2021-06-07 16:35:25,325.0,
2021-06-07 16:36:25,338.0,
2021-06-07 16:37:25,338.0,
2021-06-07 16:38:25,338.0,
2021-06-07 16:39:25,338.0,
2021-06-07 16:40:25,338.0,
2021-06-07 16:41:25,325.0,
2021-06-07 16:42:25,325.0,
2021-06-07 16:43:25,325.0,
2021-06-07 16:44:25,325.0,
2021-06-07 16:45:25,325.0,
2021-06-07 16:46:25,343.0,
2021-06-07 16:47:25,343.0,
2021-06-07 16:48:25,343.0,
2021-06-07 16:49:25,343.0,
2021-06-07 16:50:25,343.0,
2021-06-07 16:51:25,323.0,
2021-06-07 16:52:25,323.0,
2021-06-07 16:53:25,323.0,
2021-06-07 16:54:25,323.0,
2021-06-07 16:55:25,323.0,
2021-06-07 16:56:25,338.0,
2021-06-07 16:57:25,338.0,
2021-06-07 16:58:25,338.0,
2021-06-07 16:59:25,338.0,
2021-06-07 17:00:25,338.0,
2021-06-07 17:01:25,324.0,
2021-06-07 17:02:25,324.0,
2021-06-07 17:03:25,324.0,
2021-06-07 17:04:25,324.0,
2021-06-07 17:05:25,324.0,
2021-06-07 17:06:25,339.0,
2021-06-07 17:07:25,339.0,
2021-06-07 17:08:25,339.0,
2021-06-07 17:09:25,339.0,
2021-06-07 17:10:25,339.0,
2021-06-07 17:11:25,329.0,
2021-06-07 17:12:25,329.0,
2021-06-07 17:13:25,329.0,
2021-06-07 17:14:25,329.0,
2021-06-07 17:15:25,329.0,
2021-06-07 17:16:25,323.0,
2021-06-07 17:17:25,323.0,
2021-06-07 17:18:25,323.0,
2021-06-07 17:19:25,323.0,
2021-06-07 17:20:25,323.0,
2021-06-07 17:21:25,344.0,
2021-06-07 17:22:25,344.0,
2021-06-07 17:23:25,344.0,
2021-06-07 17:24:25,344.0,
2021-06-07 17:25:25,344.0,
2021-06-07 17:26:25,351.0,
2021-06-07 17:27:25,351.0,
2021-06-07 17:28:25,351.0,
2021-06-07 17:29:25,351.0,
2021-06-07 17:30:25,351.0,
2021-06-07 17:31:25,330.0,
2021-06-07 17:32:25,330.0,
2021-06-07 17:33:25,330.0,
2021-06-07 17:34:25,330.0,
2021-06-07 17:35:25,330.0,
2021-06-07 17:36:25,328.0,
2021-06-07 17:37:25,328.0,
2021-06-07 17:38:25,328.0,
2021-06-07 17:39:25,328.0,
2021-06-07 17:40:25,328.0,
2021-06-07 17:41:25,328.0,
2021-06-07 17:42:25,328.0,
2021-06-07 17:43:25,328.0,
2021-06-07 17:44:25,328.0,
2021-06-07 17:45:25,328.0,
2021-06-07 17:46:25,335.0,
2021-06-07 17:47:25,335.0,
2021-06-07 17:48:25,335.0,
2021-06-07 17:49:25,335.0,
2021-06-07 17:50:25,335.0,
2021-06-07 17:51:25,341.0,
2021-06-07 17:52:25,341.0,
2021-06-07 17:53:25,341.0,
2021-06-07 17:54:25,341.0,
2021-06-07 17:55:25,341.0,
2021-06-07 17:56:25,330.0,
2021-06-07 17:57:25,330.0,
2021-06-07 17:58:25,330.0,
2021-06-07 17:59:25,330.0,
2021-06-07 18:00:25,330.0,
2021-06-07 18:01:25,316.0,
2021-06-07 18:02:25,316.0,
2021-06-07 18:03:25,316.0,
2021-06-07 18:04:25,316.0,
2021-06-07 18:05:25,316.0,
2021-06-07 18:06:25,324.0,
2021-06-07 18:07:25,324.0,
2021-06-07 18:08:25,324.0,
2021-06-07 18:09:25,324.0,
2021-06-07 18:10:25,324.0,
2021-06-07 18:11:25,332.0,
2021-06-07 18:12:25,332.0,
2021-06-07 18:13:25,332.0,
2021-06-07 18:14:25,332.0,
2021-06-07 18:15:25,332.0,
2021-06-07 18:16:25,319.0,
2021-06-07 18:17:25,319.0,
2021-06-07 18:18:25,319.0,
2021-06-07 18:19:25,319.0,
2021-06-07 18:20:25,319.0,
2021-06-07 18:21:25,315.0,
2021-06-07 18:22:25,315.0,
2021-06-07 18:23:25,315.0,
2021-06-07 18:24:25,315.0,
2021-06-07 18:25:25,315.0,
2021-06-07 18:26:25,310.0,
2021-06-07 18:27:25,310.0,
2021-06-07 18:28:25,310.0,
2021-06-07 18:29:25,310.0,
2021-06-07 18:30:25,310.0,
2021-06-07 18:31:25,331.0,
2021-06-07 18:32:25,331.0,
2021-06-07 18:33:25,331.0,
2021-06-07 18:34:25,331.0,
2021-06-07 18:35:25,331.0,
2021-06-07 18:36:25,350.0,
2021-06-07 18:37:25,350.0,
2021-06-07 18:38:25,350.0,
2021-06-07 18:39:25,350.0,
2021-06-07 18:40:25,350.0,
2021-06-07 18:41:25,330.0,
2021-06-07 18:42:25,330.0,
2021-06-07 18:43:25,330.0,
2021-06-07 18:44:25,330.0,
2021-06-07 18:45:25,330.0,
2021-06-07 18:46:25,329.0,
2021-06-07 18:47:25,329.0,
2021-06-07 18:48:25,329.0,
2021-06-07 18:49:25,329.0,
2021-06-07 18:50:25,329.0,
2021-06-07 18:51:25,357.0,
2021-06-07 18:52:25,357.0,
2021-06-07 18:53:25,357.0,
2021-06-07 18:54:25,357.0,
2021-06-07 18:55:25,357.0,
2021-06-07 18:56:25,390.0,
2021-06-07 18:57:25,390.0,
2021-06-07 18:58:25,390.0,
2021-06-07 18:59:25,390.0,
2021-06-07 19:00:25,390.0,
2021-06-07 19:01:25,381.0,
2021-06-07 19:02:25,381.0,
2021-06-07 19:03:25,381.0,
2021-06-07 19:04:25,381.0,
2021-06-07 19:05:25,381.0,
2021-06-07 19:06:25,389.0,
2021-06-07 19:07:25,389.0,
2021-06-07 19:08:25,389.0,
2021-06-07 19:09:25,389.0,
2021-06-07 19:10:25,389.0,
2021-06-07 19:11:25,384.0,
2021-06-07 19:12:25,384.0,
2021-06-07 19:13:25,384.0,
2021-06-07 19:14:25,384.0,
2021-06-07 19:15:25,384.0,
2021-06-07 19:16:25,393.0,
2021-06-07 19:17:25,393.0,
2021-06-07 19:18:25,393.0,
2021-06-07 19:19:25,393.0,
2021-06-07 19:20:25,393.0,
2021-06-07 19:21:25,434.0,
2021-06-07 19:22:25,434.0,
2021-06-07 19:23:25,434.0,
2021-06-07 19:24:25,434.0,
2021-06-07 19:25:25,434.0,
2021-06-07 19:26:25,448.0,
2021-06-07 19:27:25,448.0,
2021-06-07 19:28:25,448.0,
2021-06-07 19:29:25,448.0,
2021-06-07 19:30:25,448.0,
2021-06-07 19:31:25,562.0,
2021-06-07 19:32:25,562.0,
2021-06-07 19:33:25,562.0,
2021-06-07 19:34:25,562.0,
2021-06-07 19:35:25,562.0,
2021-06-07 19:36:25,693.0,
2021-06-07 19:37:25,693.0,
2021-06-07 19:38:25,693.0,
2021-06-07 19:39:25,693.0,
2021-06-07 19:40:25,693.0,
2021-06-07 19:41:25,766.0,
2021-06-07 19:42:25,766.0,
2021-06-07 19:43:25,766.0,
2021-06-07 19:44:25,766.0,
2021-06-07 19:45:25,766.0,
2021-06-07 19:46:25,702.0,
2021-06-07 19:47:25,702.0,
2021-06-07 19:48:25,702.0,
2021-06-07 19:49:25,702.0,
2021-06-07 19:50:25,702.0,
2021-06-07 19:51:25,678.0,
2021-06-07 19:52:25,678.0,
2021-06-07 19:53:25,678.0,
2021-06-07 19:54:25,678.0,
2021-06-07 19:55:25,678.0,
2021-06-07 19:56:25,678.0,
2021-06-07 19:57:25,678.0,
2021-06-07 19:58:25,678.0,
2021-06-07 19:59:25,678.0,
2021-06-07 20:00:25,678.0,
2021-06-07 20:01:25,642.0,
2021-06-07 20:02:25,642.0,
2021-06-07 20:03:25,642.0,
2021-06-07 20:04:25,642.0,
2021-06-07 20:05:25,642.0,
2021-06-07 20:06:25,636.0,
2021-06-07 20:07:25,636.0,
2021-06-07 20:08:25,636.0,
2021-06-07 20:09:25,636.0,
2021-06-07 20:10:25,636.0,
2021-06-07 20:11:25,606.0,
2021-06-07 20:12:25,606.0,
2021-06-07 20:13:25,606.0,
2021-06-07 20:14:25,606.0,
2021-06-07 20:15:25,606.0,
2021-06-07 20:16:25,596.0,
2021-06-07 20:17:25,596.0,
2021-06-07 20:18:25,596.0,
2021-06-07 20:19:25,596.0,
2021-06-07 20:20:25,596.0,
2021-06-07 20:21:25,556.0,
2021-06-07 20:22:25,556.0,
2021-06-07 20:23:25,556.0,
2021-06-07 20:24:25,556.0,
2021-06-07 20:25:25,556.0,
2021-06-07 20:26:25,543.0,
2021-06-07 20:27:25,543.0,
2021-06-07 20:28:25,543.0,
2021-06-07 20:29:25,543.0,
2021-06-07 20:30:25,543.0,
2021-06-07 20:31:25,516.0,
2021-06-07 20:32:25,516.0,
2021-06-07 20:33:25,516.0,
2021-06-07 20:34:25,516.0,
2021-06-07 20:35:25,516.0,
2021-06-07 20:36:25,457.0,
2021-06-07 20:37:25,457.0,
2021-06-07 20:38:25,457.0,
2021-06-07 20:39:25,457.0,
2021-06-07 20:40:25,457.0,
2021-06-07 20:41:25,384.0,
2021-06-07 20:42:25,384.0,
2021-06-07 20:43:25,384.0,
2021-06-07 20:44:25,384.0,
2021-06-07 20:45:25,384.0,
2021-06-07 20:46:25,414.0,
2021-06-07 20:47:25,414.0,
2021-06-07 20:48:25,414.0,
2021-06-07 20:49:25,414.0,
2021-06-07 20:50:25,414.0,
2021-06-07 20:51:25,426.0,
2021-06-07 20:52:25,426.0,
2021-06-07 20:53:25,426.0,
2021-06-07 20:54:25,426.0,
2021-06-07 20:55:25,426.0,
2021-06-07 20:56:25,403.0,
2021-06-07 20:57:25,403.0,
2021-06-07 20:58:25,403.0,
2021-06-07 20:59:25,403.0,
2021-06-07 21:00:25,403.0,
2021-06-07 21:01:25,392.0,
2021-06-07 21:02:25,392.0,
2021-06-07 21:03:25,392.0,
2021-06-07 21:04:25,392.0,
2021-06-07 21:05:25,392.0,
2021-06-07 21:06:25,397.0,
2021-06-07 21:07:25,397.0,
2021-06-07 21:08:25,397.0,
2021-06-07 21:09:25,397.0,
2021-06-07 21:10:25,397.0,
2021-06-07 21:11:25,398.0,
2021-06-07 21:12:25,398.0,
2021-06-07 21:13:25,398.0,
2021-06-07 21:14:25,398.0,
2021-06-07 21:15:25,398.0,
2021-06-07 21:16:25,391.0,
2021-06-07 21:17:25,391.0,
2021-06-07 21:18:25,391.0,
2021-06-07 21:19:25,391.0,
2021-06-07 21:20:25,391.0,
2021-06-07 21:21:25,390.0,
2021-06-07 21:22:25,390.0,
2021-06-07 21:23:25,390.0,
2021-06-07 21:24:25,390.0,
2021-06-07 21:25:25,390.0,
2021-06-07 21:26:25,376.0,
2021-06-07 21:27:25,376.0,
2021-06-07 21:28:25,376.0,
2021-06-07 21:29:25,376.0,
2021-06-07 21:30:25,376.0,
2021-06-07 21:31:25,407.0,
2021-06-07 21:32:25,407.0,
2021-06-07 21:33:25,407.0,
2021-06-07 21:34:25,407.0,
2021-06-07 21:35:25,407.0,
2021-06-07 21:36:25,388.0,
2021-06-07 21:37:25,388.0,
2021-06-07 21:38:25,388.0,
2021-06-07 21:39:25,388.0,
2021-06-07 21:40:25,388.0,
2021-06-07 21:41:25,399.0,
2021-06-07 21:42:25,399.0,
2021-06-07 21:43:25,399.0,
2021-06-07 21:44:25,399.0,
2021-06-07 21:45:25,399.0,
2021-06-07 21:46:25,391.0,
2021-06-07 21:47:25,391.0,
2021-06-07 21:48:25,391.0,
2021-06-07 21:49:25,391.0,
2021-06-07 21:50:25,391.0,
2021-06-07 21:51:25,390.0,
2021-06-07 21:52:25,390.0,
2021-06-07 21:53:25,390.0,
2021-06-07 21:54:25,390.0,
2021-06-07 21:55:25,390.0,
2021-06-07 21:56:25,402.0,
2021-06-07 21:57:25,402.0,
2021-06-07 21:58:25,402.0,
2021-06-07 21:59:25,402.0,
2021-06-07 22:00:25,402.0,
2021-06-07 22:01:25,397.0,
2021-06-07 22:02:25,397.0,
2021-06-07 22:03:25,397.0,
2021-06-07 22:04:25,397.0,
2021-06-07 22:05:25,397.0,
2021-06-07 22:06:25,392.0,
2021-06-07 22:07:25,392.0,
2021-06-07 22:08:25,392.0,
2021-06-07 22:09:25,392.0,
2021-06-07 22:10:25,392.0,
2021-06-07 22:11:25,389.0,
2021-06-07 22:12:25,389.0,
2021-06-07 22:13:25,389.0,
2021-06-07 22:14:25,389.0,
2021-06-07 22:15:25,389.0,
2021-06-07 22:16:25,384.0,
2021-06-07 22:17:25,384.0,
2021-06-07 22:18:25,384.0,
2021-06-07 22:19:25,384.0,
2021-06-07 22:20:25,384.0,
2021-06-07 22:21:25,395.0,
2021-06-07 22:22:25,395.0,
2021-06-07 22:23:25,395.0,
2021-06-07 22:24:25,395.0,
2021-06-07 22:25:25,395.0,
2021-06-07 22:26:25,418.0,
2021-06-07 22:27:25,418.0,
2021-06-07 22:28:25,418.0,
2021-06-07 22:29:25,418.0,
2021-06-07 22:30:25,418.0,
2021-06-07 22:31:25,429.0,
2021-06-07 22:32:25,429.0,
2021-06-07 22:33:25,429.0,
2021-06-07 22:34:25,429.0,
2021-06-07 22:35:25,429.0,
2021-06-07 22:36:25,424.0,
2021-06-07 22:37:25,424.0,
2021-06-07 22:38:25,424.0,
2021-06-07 22:39:25,424.0,
2021-06-07 22:40:25,424.0,
2021-06-07 22:41:25,455.0,
2021-06-07 22:42:25,455.0,
2021-06-07 22:43:25,455.0,
2021-06-07 22:44:25,455.0,
2021-06-07 22:45:25,455.0,
2021-06-07 22:46:25,433.0,
2021-06-07 22:47:25,433.0,
2021-06-07 22:48:25,433.0,
2021-06-07 22:49:25,433.0,
2021-06-07 22:50:25,433.0,
2021-06-07 22:51:25,440.0,
2021-06-07 22:52:25,440.0,
2021-06-07 22:53:25,440.0,
2021-06-07 22:54:25,440.0,
2021-06-07 22:55:25,440.0,
2021-06-07 22:56:25,454.0,
2021-06-07 22:57:25,454.0,
2021-06-07 22:58:25,454.0,
2021-06-07 22:59:25,454.0,
2021-06-07 23:00:25,454.0,
2021-06-07 23:01:25,442.0,
2021-06-07 23:02:25,442.0,
2021-06-07 23:03:25,442.0,
2021-06-07 23:04:25,442.0,
2021-06-07 23:05:25,442.0,
2021-06-07 23:06:25,460.0,
2021-06-07 23:07:25,460.0,
2021-06-07 23:08:25,460.0,
2021-06-07 23:09:25,460.0,
2021-06-07 23:10:25,460.0,
2021-06-07 23:11:25,518.0,
2021-06-07 23:12:25,518.0,
2021-06-07 23:13:25,518.0,
2021-06-07 23:14:25,518.0,
2021-06-07 23:15:25,518.0,
2021-06-07 23:16:25,609.0,
2021-06-07 23:17:25,609.0,
2021-06-07 23:18:25,609.0,
2021-06-07 23:19:25,609.0,
2021-06-07 23:20:25,609.0,
2021-06-07 23:21:25,538.0,
2021-06-07 23:22:25,538.0,
2021-06-07 23:23:25,538.0,
2021-06-07 23:24:25,538.0,
2021-06-07 23:25:25,538.0,
2021-06-07 23:26:25,542.0,
2021-06-07 23:27:25,542.0,
2021-06-07 23:28:25,542.0,
2021-06-07 23:29:25,542.0,
2021-06-07 23:30:25,542.0,
2021-06-07 23:31:25,535.0,
2021-06-07 23:32:25,535.0,
2021-06-07 23:33:25,535.0,
2021-06-07 23:34:25,535.0,
2021-06-07 23:35:25,535.0,
2021-06-07 23:36:25,473.0,
2021-06-07 23:37:25,473.0,
2021-06-07 23:38:25,473.0,
2021-06-07 23:39:25,473.0,
2021-06-07 23:40:25,473.0,
2021-06-07 23:41:25,472.0,
2021-06-07 23:42:25,472.0,
2021-06-07 23:43:25,472.0,
2021-06-07 23:44:25,472.0,
2021-06-07 23:45:25,472.0,
2021-06-07 23:46:25,442.0,
2021-06-07 23:47:25,442.0,
2021-06-07 23:48:25,442.0,
2021-06-07 23:49:25,442.0,
2021-06-07 23:50:25,442.0,
2021-06-07 23:51:25,515.0,
2021-06-07 23:52:25,515.0,
2021-06-07 23:53:25,515.0,
2021-06-07 23:54:25,515.0,
2021-06-07 23:55:25,515.0,
2021-06-07 23:56:25,498.0,
2021-06-07 23:57:25,498.0,
2021-06-07 23:58:25,498.0,
2021-06-07 23:59:25,498.0,
2021-06-08 00:00:25,498.0,
2021-06-08 00:01:25,453.0,
2021-06-08 00:02:25,453.0,
2021-06-08 00:03:25,453.0,
2021-06-08 00:04:25,453.0,
2021-06-08 00:05:25,453.0,
2021-06-08 00:06:25,426.0,
2021-06-08 00:07:25,426.0,
2021-06-08 00:08:25,426.0,
2021-06-08 00:09:25,426.0,
2021-06-08 00:10:25,426.0,
2021-06-08 00:11:25,439.0,
2021-06-08 00:12:25,439.0,
2021-06-08 00:13:25,439.0,
2021-06-08 00:14:25,439.0,
2021-06-08 00:15:25,439.0,
2021-06-08 00:16:25,429.0,
2021-06-08 00:17:25,429.0,
2021-06-08 00:18:25,429.0,
2021-06-08 00:19:25,429.0,
2021-06-08 00:20:25,429.0,
2021-06-08 00:21:25,448.0,
2021-06-08 00:22:25,448.0,
2021-06-08 00:23:25,448.0,
2021-06-08 00:24:25,448.0,
2021-06-08 00:25:25,448.0,
2021-06-08 00:26:25,473.0,
2021-06-08 00:27:25,473.0,
2021-06-08 00:28:25,473.0,
2021-06-08 00:29:25,473.0,
2021-06-08 00:30:25,473.0,
2021-06-08 00:31:25,492.0,
2021-06-08 00:32:25,492.0,
2021-06-08 00:33:25,492.0,
2021-06-08 00:34:25,492.0,
2021-06-08 00:35:25,492.0,
2021-06-08 00:36:25,502.0,
2021-06-08 00:37:25,502.0,
2021-06-08 00:38:25,502.0,
2021-06-08 00:39:25,502.0,
2021-06-08 00:40:25,502.0,
2021-06-08 00:41:25,466.0,
2021-06-08 00:42:25,466.0,
2021-06-08 00:43:25,466.0,
2021-06-08 00:44:25,466.0,
2021-06-08 00:45:25,466.0,
2021-06-08 00:46:25,510.0,
2021-06-08 00:47:25,510.0,
2021-06-08 00:48:25,510.0,
2021-06-08 00:49:25,510.0,
2021-06-08 00:50:25,510.0,
2021-06-08 00:51:25,513.0,
2021-06-08 00:52:25,513.0,
2021-06-08 00:53:25,513.0,
2021-06-08 00:54:25,513.0,
2021-06-08 00:55:25,513.0,
2021-06-08 00:56:25,555.0,
2021-06-08 00:57:25,555.0,
2021-06-08 00:58:25,555.0,
2021-06-08 00:59:25,555.0,
2021-06-08 01:00:25,555.0,
2021-06-08 01:01:25,571.0,
2021-06-08 01:02:25,571.0,
2021-06-08 01:03:25,571.0,
2021-06-08 01:04:25,571.0,
2021-06-08 01:05:25,571.0,
2021-06-08 01:06:25,608.0,
2021-06-08 01:07:25,608.0,
2021-06-08 01:08:25,608.0,
2021-06-08 01:09:25,608.0,
2021-06-08 01:10:25,608.0,
2021-06-08 01:11:25,580.0,
2021-06-08 01:12:25,580.0,
2021-06-08 01:13:25,580.0,
2021-06-08 01:14:25,580.0,
2021-06-08 01:15:25,580.0,
2021-06-08 01:16:25,596.0,
2021-06-08 01:17:25,596.0,
2021-06-08 01:18:25,596.0,
2021-06-08 01:19:25,596.0,
2021-06-08 01:20:25,596.0,
2021-06-08 01:21:25,549.0,
2021-06-08 01:22:25,549.0,
2021-06-08 01:23:25,549.0,
2021-06-08 01:24:25,549.0,
2021-06-08 01:25:25,549.0,
2021-06-08 01:26:25,557.0,
2021-06-08 01:27:25,557.0,
2021-06-08 01:28:25,557.0,
2021-06-08 01:29:25,557.0,
2021-06-08 01:30:25,557.0,
2021-06-08 01:31:25,494.0,
2021-06-08 01:32:25,494.0,
2021-06-08 01:33:25,494.0,
2021-06-08 01:34:25,494.0,
2021-06-08 01:35:25,494.0,
2021-06-08 01:36:25,449.0,
2021-06-08 01:37:25,449.0,
2021-06-08 01:38:25,449.0,
2021-06-08 01:39:25,449.0,
2021-06-08 01:40:25,449.0,
2021-06-08 01:41:25,454.0,
2021-06-08 01:42:25,454.0,
2021-06-08 01:43:25,454.0,
2021-06-08 01:44:25,454.0,
2021-06-08 01:45:25,454.0,
2021-06-08 01:46:25,441.0,
2021-06-08 01:47:25,441.0,
2021-06-08 01:48:25,441.0,
2021-06-08 01:49:25,441.0,
2021-06-08 01:50:25,441.0,
2021-06-08 01:51:25,460.0,
2021-06-08 01:52:25,460.0,
2021-06-08 01:53:25,460.0,
2021-06-08 01:54:25,460.0,
2021-06-08 01:55:25,460.0,
2021-06-08 01:56:25,457.0,
2021-06-08 01:57:25,457.0,
2021-06-08 01:58:25,457.0,
2021-06-08 01:59:25,457.0,
2021-06-08 02:00:25,457.0,
2021-06-08 02:01:25,476.0,
2021-06-08 02:02:25,476.0,
2021-06-08 02:03:25,476.0,
2021-06-08 02:04:25,476.0,
2021-06-08 02:05:25,476.0,
2021-06-08 02:06:25,485.0,
2021-06-08 02:07:25,485.0,
2021-06-08 02:08:25,485.0,
2021-06-08 02:09:25,485.0,
2021-06-08 02:10:25,485.0,
2021-06-08 02:11:25,462.0,
2021-06-08 02:12:25,462.0,
2021-06-08 02:13:25,462.0,
2021-06-08 02:14:25,462.0,
2021-06-08 02:15:25,462.0,
2021-06-08 02:16:25,473.0,
2021-06-08 02:17:25,473.0,
2021-06-08 02:18:25,473.0,
2021-06-08 02:19:25,473.0,
2021-06-08 02:20:25,473.0,
2021-06-08 02:21:25,457.0,
2021-06-08 02:22:25,457.0,
2021-06-08 02:23:25,457.0,
2021-06-08 02:24:25,457.0,
2021-06-08 02:25:25,457.0,
2021-06-08 02:26:25,458.0,
2021-06-08 02:27:25,458.0,
2021-06-08 02:28:25,458.0,
2021-06-08 02:29:25,458.0,
2021-06-08 02:30:25,458.0,
2021-06-08 02:31:25,441.0,
2021-06-08 02:32:25,441.0,
2021-06-08 02:33:25,441.0,
2021-06-08 02:34:25,441.0,
